
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
10, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 788, 2.19790292e+00, 3.57143927e+00, 1.00188887e+00, 1.52574405e-01, -1.65504739e-02, -1.51674092e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -8.49375366e+02, 2.66497864e+02, 2.93394029e-01, 1.00000000e+01, 1.00000000e+01, 8.54509048e+01, -1.07561028e+00, 8.54441376e+01, 2.34101822e-06, 1.00000000e+01, 0.00000000e+00, 1.04000711e+00, -3.53411436e-01, 9.78118181e-01, -5.44703873e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.44703880e-07, 8.57975464e+01, 5.44703873e-08, 2.34101822e-06, -8.57975464e+01, -9.74920988e-02, 5.44703880e-07, 2.91448612e+01, -2.49910641e+01, 8.57975464e+01, 8.57975464e+01, -2.98372438e-16, 5.39837790e+00, 9.16825745e+02, 5.39837790e+00, 0.00000000e+00, 0.00000000e+00, -5.39837790e+00, 5.39837790e+00, 5.39837790e+00, 1.28620138e-06, 1.64097301e-07, -5.39837790e+00, 0.00000000e+00, 9.26827087e+01, -9.26827087e+01, 0.00000000e+00, 0.00000000e+00, 5.38973584e+03, 5.26124219e+03, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03
11, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1629, 2.19790292e+00, 3.57143927e+00, 1.00188887e+00, 1.52574405e-01, -1.65504739e-02, -1.51674092e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -8.49375366e+02, 2.66497864e+02, 2.93394029e-01, 1.00000000e+01, 1.00000000e+01, 8.54509048e+01, -1.07561028e+00, 8.54441376e+01, 2.34101822e-06, 1.00000000e+01, 0.00000000e+00, 1.04000711e+00, -3.53411436e-01, 9.78118181e-01, -5.44703873e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.44703880e-07, 8.57975464e+01, 5.44703873e-08, 2.34101822e-06, -8.57975464e+01, -9.74920988e-02, 5.44703880e-07, 2.91448612e+01, -2.49910641e+01, 8.57975464e+01, 8.57975464e+01, -2.98372438e-16, 5.39837790e+00, 9.16825745e+02, 5.39837790e+00, 0.00000000e+00, 0.00000000e+00, -5.39837790e+00, 5.39837790e+00, 5.39837790e+00, 1.28620138e-06, 1.64097301e-07, -5.39837790e+00, 0.00000000e+00, 9.26827087e+01, -9.26827087e+01, 0.00000000e+00, 0.00000000e+00, 5.38973584e+03, 5.26124219e+03, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03
12, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1580, 2.18759060e+00, 3.57143927e+00, 1.00126231e+00, 1.74691468e-01, -1.64378379e-02, -1.73916370e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.73932251e+02, 2.66091980e+02, 2.91573167e-01, 1.00000000e+01, 1.00000000e+01, 8.48565140e+01, -8.02573681e-01, 8.48527145e+01, 2.02347724e-06, 1.00000000e+01, 0.00000000e+00, 7.86483943e-01, -2.58935899e-01, 7.42636681e-01, -1.80941253e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.80941257e-07, 8.51116486e+01, 1.80941253e-08, 2.02347724e-06, -8.51116486e+01, -5.99370003e-02, 1.80941257e-07, 2.13753948e+01, -1.88380260e+01, 8.51116486e+01, 8.51116486e+01, 0.00000000e+00, 4.62325573e+00, 3.61709839e+02, 4.62325573e+00, 0.00000000e+00, 0.00000000e+00, -4.62325573e+00, 4.62325573e+00, 4.62325573e+00, 6.57094574e-07, 1.16465564e-07, -4.62325573e+00, 0.00000000e+00, 9.20519485e+01, -9.20519485e+01, 0.00000000e+00, 0.00000000e+00, 5.36288965e+03, 5.23666406e+03, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03
13, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 739, 2.18759060e+00, 3.57143927e+00, 1.00126231e+00, 1.74691468e-01, -1.64378379e-02, -1.73916370e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -9.73932251e+02, 2.66091980e+02, 2.91573167e-01, 1.00000000e+01, 1.00000000e+01, 8.48565140e+01, -8.02573681e-01, 8.48527145e+01, 2.02347724e-06, 1.00000000e+01, 0.00000000e+00, 7.86483943e-01, -2.58935899e-01, 7.42636681e-01, -1.80941253e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.80941257e-07, 8.51116486e+01, 1.80941253e-08, 2.02347724e-06, -8.51116486e+01, -5.99370003e-02, 1.80941257e-07, 2.13753948e+01, -1.88380260e+01, 8.51116486e+01, 8.51116486e+01, 0.00000000e+00, 4.62325573e+00, 3.61709839e+02, 4.62325573e+00, 0.00000000e+00, 0.00000000e+00, -4.62325573e+00, 4.62325573e+00, 4.62325573e+00, 6.57094574e-07, 1.16465564e-07, -4.62325573e+00, 0.00000000e+00, 9.20519485e+01, -9.20519485e+01, 0.00000000e+00, 0.00000000e+00, 5.36288965e+03, 5.23666406e+03, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03
14, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 789, 2.17950439e+00, 3.57142735e+00, 1.00094974e+00, 1.92760661e-01, -1.63581874e-02, -1.92065299e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.07556274e+03, 2.65700684e+02, 2.90068686e-01, 1.00000000e+01, 1.00000000e+01, 8.43387756e+01, -5.61345577e-01, 8.43369064e+01, -2.92242271e-06, 1.00000000e+01, 0.00000000e+00, 6.08435690e-01, -2.22017974e-01, 5.66482127e-01, 1.82839521e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.82839528e-07, 8.45589218e+01, -1.82839521e-08, -2.92242271e-06, -8.45589218e+01, 5.13654947e-03, -1.82839528e-07, 1.84063168e+01, -1.81902542e+01, 8.45589218e+01, 8.45589218e+01, 1.48102017e-16, 4.29025745e+00, 2.30959991e+02, 4.29025745e+00, 0.00000000e+00, 0.00000000e+00, -4.29025745e+00, 4.29025745e+00, 4.29025745e+00, -7.45295779e-07, -1.53625678e-07, -4.29025745e+00, 0.00000000e+00, 9.16055984e+01, -9.16055984e+01, 0.00000000e+00, 0.00000000e+00, 5.34395557e+03, 5.21741309e+03, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03
15, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 1630, 2.17950439e+00, 3.57142735e+00, 1.00094974e+00, 1.92760661e-01, -1.63581874e-02, -1.92065299e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.07556274e+03, 2.65700684e+02, 2.90068686e-01, 1.00000000e+01, 1.00000000e+01, 8.43387756e+01, -5.61345577e-01, 8.43369064e+01, -2.92242271e-06, 1.00000000e+01, 0.00000000e+00, 6.08435690e-01, -2.22017974e-01, 5.66482127e-01, 1.82839521e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.82839528e-07, 8.45589218e+01, -1.82839521e-08, -2.92242271e-06, -8.45589218e+01, 5.13654947e-03, -1.82839528e-07, 1.84063168e+01, -1.81902542e+01, 8.45589218e+01, 8.45589218e+01, 1.48102017e-16, 4.29025745e+00, 2.30959991e+02, 4.29025745e+00, 0.00000000e+00, 0.00000000e+00, -4.29025745e+00, 4.29025745e+00, 4.29025745e+00, -7.45295779e-07, -1.53625678e-07, -4.29025745e+00, 0.00000000e+00, 9.16055984e+01, -9.16055984e+01, 0.00000000e+00, 0.00000000e+00, 5.34395557e+03, 5.21741309e+03, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03
16, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 1579, 2.17265725e+00, 3.57142735e+00, 1.00063086e+00, 2.07239866e-01, -1.62990000e-02, -2.06597939e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.15695105e+03, 2.65290741e+02, 2.88711607e-01, 1.00000000e+01, 1.00000000e+01, 8.38990784e+01, -3.65113169e-01, 8.38982849e+01, -2.89855529e-06, 1.00000000e+01, 0.00000000e+00, 4.61564213e-01, -2.07596153e-01, 4.12244290e-01, 1.80974880e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.80974880e-07, 8.41058807e+01, -1.80974880e-08, -2.89855529e-06, -8.41058807e+01, 4.71311212e-02, -1.80974880e-07, 1.72664452e+01, -1.52930317e+01, 8.41058807e+01, 8.41058807e+01, -1.49186219e-16, 4.15522432e+00, 1.90647491e+02, 4.15522432e+00, 0.00000000e+00, 0.00000000e+00, -4.15522432e+00, 4.15522432e+00, 4.15522432e+00, -6.52954839e-07, -1.46398094e-07, -4.15522432e+00, 0.00000000e+00, 9.12746048e+01, -9.12746048e+01, 0.00000000e+00, 0.00000000e+00, 5.33007617e+03, 5.20113330e+03, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03
17, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 738, 2.17265725e+00, 3.57142735e+00, 1.00063086e+00, 2.07239866e-01, -1.62990000e-02, -2.06597939e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.15695105e+03, 2.65290741e+02, 2.88711607e-01, 1.00000000e+01, 1.00000000e+01, 8.38990784e+01, -3.65113169e-01, 8.38982849e+01, -2.89855529e-06, 1.00000000e+01, 0.00000000e+00, 4.61564213e-01, -2.07596153e-01, 4.12244290e-01, 1.80974880e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.80974880e-07, 8.41058807e+01, -1.80974880e-08, -2.89855529e-06, -8.41058807e+01, 4.71311212e-02, -1.80974880e-07, 1.72664452e+01, -1.52930317e+01, 8.41058807e+01, 8.41058807e+01, -1.49186219e-16, 4.15522432e+00, 1.90647491e+02, 4.15522432e+00, 0.00000000e+00, 0.00000000e+00, -4.15522432e+00, 4.15522432e+00, 4.15522432e+00, -6.52954839e-07, -1.46398094e-07, -4.15522432e+00, 0.00000000e+00, 9.12746048e+01, -9.12746048e+01, 0.00000000e+00, 0.00000000e+00, 5.33007617e+03, 5.20113330e+03, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03
18, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 790, 2.16635036e+00, 3.57142735e+00, 1.00047791e+00, 2.18473747e-01, -1.62569880e-02, -2.17868045e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.22006177e+03, 2.64821289e+02, 2.87364185e-01, 1.00000000e+01, 1.00000000e+01, 8.35364685e+01, -1.68749765e-01, 8.35363007e+01, 2.05044148e-06, 1.00000000e+01, 0.00000000e+00, 3.33415866e-01, -2.02417985e-01, 2.64939785e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.37387161e+01, 0.00000000e+00, 2.05044148e-06, -8.37387161e+01, 9.61900204e-02, 0.00000000e+00, 1.68645420e+01, -1.28519163e+01, 8.37387161e+01, 8.37387161e+01, -1.45716772e-16, 4.10636425e+00, 1.77623428e+02, 4.10636425e+00, 0.00000000e+00, 0.00000000e+00, -4.10636425e+00, 4.10636425e+00, 4.10636425e+00, 1.32274920e-07, 1.01060031e-07, -4.10636425e+00, 0.00000000e+00, 9.10391846e+01, -9.10391846e+01, 0.00000000e+00, 0.00000000e+00, 5.32024268e+03, 5.18616406e+03, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03
19, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1631, 2.16635036e+00, 3.57142735e+00, 1.00047791e+00, 2.18473747e-01, -1.62569880e-02, -2.17868045e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.22006177e+03, 2.64821289e+02, 2.87364185e-01, 1.00000000e+01, 1.00000000e+01, 8.35364685e+01, -1.68749765e-01, 8.35363007e+01, 2.05044148e-06, 1.00000000e+01, 0.00000000e+00, 3.33415866e-01, -2.02417985e-01, 2.64939785e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.37387161e+01, 0.00000000e+00, 2.05044148e-06, -8.37387161e+01, 9.61900204e-02, 0.00000000e+00, 1.68645420e+01, -1.28519163e+01, 8.37387161e+01, 8.37387161e+01, -1.45716772e-16, 4.10636425e+00, 1.77623428e+02, 4.10636425e+00, 0.00000000e+00, 0.00000000e+00, -4.10636425e+00, 4.10636425e+00, 4.10636425e+00, 1.32274920e-07, 1.01060031e-07, -4.10636425e+00, 0.00000000e+00, 9.10391846e+01, -9.10391846e+01, 0.00000000e+00, 0.00000000e+00, 5.32024268e+03, 5.18616406e+03, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03
20, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1578, 2.16051364e+00, 3.57143331e+00, 1.00031352e+00, 2.26502016e-01, -1.62317287e-02, -2.25919664e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.26514880e+03, 2.64324677e+02, 2.86052734e-01, 1.00000000e+01, 1.00000000e+01, 8.32567139e+01, 2.64793579e-02, 8.32567139e+01, 2.60920115e-06, 1.00000000e+01, 0.00000000e+00, 2.31961399e-01, -1.99248716e-01, 1.18768856e-01, 1.82804740e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.82804740e-07, 8.34559631e+01, -1.82804740e-08, 2.60920115e-06, -8.34559631e+01, 1.45248219e-01, -1.82804740e-07, 1.65919380e+01, -1.05494118e+01, 8.34559631e+01, 8.34559631e+01, -2.98372438e-16, 4.07267284e+00, 1.69117889e+02, 4.07267284e+00, 0.00000000e+00, 0.00000000e+00, -4.07267284e+00, 4.07267284e+00, 4.07267284e+00, -2.97518397e-07, 1.27729038e-07, -4.07267284e+00, 0.00000000e+00, 9.08975830e+01, -9.08975830e+01, 0.00000000e+00, 0.00000000e+00, 5.31400244e+03, 5.17234277e+03, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03
21, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 737, 2.16051364e+00, 3.57143331e+00, 1.00031352e+00, 2.26502016e-01, -1.62317287e-02, -2.25919664e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.26514880e+03, 2.64324677e+02, 2.86052734e-01, 1.00000000e+01, 1.00000000e+01, 8.32567139e+01, 2.64793579e-02, 8.32567139e+01, 2.60920115e-06, 1.00000000e+01, 0.00000000e+00, 2.31961399e-01, -1.99248716e-01, 1.18768856e-01, 1.82804740e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.82804740e-07, 8.34559631e+01, -1.82804740e-08, 2.60920115e-06, -8.34559631e+01, 1.45248219e-01, -1.82804740e-07, 1.65919380e+01, -1.05494118e+01, 8.34559631e+01, 8.34559631e+01, -2.98372438e-16, 4.07267284e+00, 1.69117889e+02, 4.07267284e+00, 0.00000000e+00, 0.00000000e+00, -4.07267284e+00, 4.07267284e+00, 4.07267284e+00, -2.97518397e-07, 1.27729038e-07, -4.07267284e+00, 0.00000000e+00, 9.08975830e+01, -9.08975830e+01, 0.00000000e+00, 0.00000000e+00, 5.31400244e+03, 5.17234277e+03, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03
22, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 791, 2.15582776e+00, 3.57143331e+00, 1.00023818e+00, 2.31305853e-01, -1.62292775e-02, -2.30735794e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.29212122e+03, 2.63905243e+02, 2.84979910e-01, 1.00000000e+01, 1.00000000e+01, 8.30615234e+01, 2.26526052e-01, 8.30612183e+01, 2.89596301e-07, 1.00000000e+01, 0.00000000e+00, 2.00178623e-01, -1.98078722e-01, -2.89189108e-02, 3.06672874e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.06672860e-07, 8.32593002e+01, -3.06672874e-08, 2.89596301e-07, -8.32593002e+01, 1.97607145e-01, -3.06672860e-07, 1.64461079e+01, -8.23937225e+00, 8.32593002e+01, 8.32593002e+01, 1.52655666e-16, 4.05417633e+00, 1.64652328e+02, 4.05417633e+00, 0.00000000e+00, 0.00000000e+00, -4.05417633e+00, 4.05417633e+00, 4.05417633e+00, -6.29997260e-07, 1.58531908e-08, -4.05417633e+00, 0.00000000e+00, 9.08840103e+01, -9.08840103e+01, 0.00000000e+00, 0.00000000e+00, 5.31213721e+03, 5.16128613e+03, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03
23, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1632, 2.15582776e+00, 3.57143331e+00, 1.00023818e+00, 2.31305853e-01, -1.62292775e-02, -2.30735794e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.29212122e+03, 2.63905243e+02, 2.84979910e-01, 1.00000000e+01, 1.00000000e+01, 8.30615234e+01, 2.26526052e-01, 8.30612183e+01, 2.89596301e-07, 1.00000000e+01, 0.00000000e+00, 2.00178623e-01, -1.98078722e-01, -2.89189108e-02, 3.06672874e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 3.06672860e-07, 8.32593002e+01, -3.06672874e-08, 2.89596301e-07, -8.32593002e+01, 1.97607145e-01, -3.06672860e-07, 1.64461079e+01, -8.23937225e+00, 8.32593002e+01, 8.32593002e+01, 1.52655666e-16, 4.05417633e+00, 1.64652328e+02, 4.05417633e+00, 0.00000000e+00, 0.00000000e+00, -4.05417633e+00, 4.05417633e+00, 4.05417633e+00, -6.29997260e-07, 1.58531908e-08, -4.05417633e+00, 0.00000000e+00, 9.08840103e+01, -9.08840103e+01, 0.00000000e+00, 0.00000000e+00, 5.31213721e+03, 5.16128613e+03, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03
24, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1577, 2.15249991e+00, 3.57142735e+00, 1.00015819e+00, 2.32906371e-01, -1.62516963e-02, -2.32338667e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.30109729e+03, 2.63609558e+02, 2.84221590e-01, 1.00000000e+01, 1.00000000e+01, 8.29515305e+01, 4.27067339e-01, 8.29504318e+01, -2.63227162e-06, 1.00000000e+01, 0.00000000e+00, 2.71388829e-01, -2.02512875e-01, -1.80666640e-01, 1.24438397e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.24438401e-07, 8.31529465e+01, -1.24438397e-08, -2.63227162e-06, -8.31529465e+01, 2.46400699e-01, -1.24438401e-07, 1.67213745e+01, -6.49616957e+00, 8.31529465e+01, 8.31529465e+01, -1.52655666e-16, 4.08732128e+00, 1.73004623e+02, 4.08732128e+00, 0.00000000e+00, 0.00000000e+00, -4.08732128e+00, 4.08732128e+00, 4.08732128e+00, -1.36067825e-07, -1.29002700e-07, -4.08732128e+00, 0.00000000e+00, 9.10095520e+01, -9.10095520e+01, 0.00000000e+00, 0.00000000e+00, 5.31475439e+03, 5.15347314e+03, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03
25, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 736, 2.15249991e+00, 3.57142735e+00, 1.00015819e+00, 2.32906371e-01, -1.62516963e-02, -2.32338667e-01, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.30109729e+03, 2.63609558e+02, 2.84221590e-01, 1.00000000e+01, 1.00000000e+01, 8.29515305e+01, 4.27067339e-01, 8.29504318e+01, -2.63227162e-06, 1.00000000e+01, 0.00000000e+00, 2.71388829e-01, -2.02512875e-01, -1.80666640e-01, 1.24438397e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.24438401e-07, 8.31529465e+01, -1.24438397e-08, -2.63227162e-06, -8.31529465e+01, 2.46400699e-01, -1.24438401e-07, 1.67213745e+01, -6.49616957e+00, 8.31529465e+01, 8.31529465e+01, -1.52655666e-16, 4.08732128e+00, 1.73004623e+02, 4.08732128e+00, 0.00000000e+00, 0.00000000e+00, -4.08732128e+00, 4.08732128e+00, 4.08732128e+00, -1.36067825e-07, -1.29002700e-07, -4.08732128e+00, 0.00000000e+00, 9.10095520e+01, -9.10095520e+01, 0.00000000e+00, 0.00000000e+00, 5.31475439e+03, 5.15347314e+03, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03
