
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
10, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 788, 8.19012413e-08, 3.57143927e+00, 1.00188887e+00, 4.66380667e-09, -2.89407565e-09, -3.65724229e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.04805692e-05, 3.31959575e-01, 1.02362381e-11, 1.00000005e-03, 1.00000005e-03, 6.83309045e-03, -2.10182887e-04, 6.82985689e-03, -1.42884413e-10, 1.00000005e-03, 0.00000000e+00, 2.04780124e-04, -8.55134058e-05, 1.86070829e-04, -4.46513789e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.46513799e-15, 6.91537047e-03, 4.46513789e-12, -1.42884413e-10, -6.91537047e-03, -2.41120579e-05, 4.46513799e-15, 5.44935403e-07, -4.63194510e-07, 6.91537047e-03, 6.91537047e-03, 7.28448335e-20, 7.38098985e-04, 5.99177486e-21, 7.38098985e-04, 0.00000000e+00, 0.00000000e+00, -7.38098985e-04, 7.38098985e-04, 7.38098985e-04, 5.29548107e-12, -1.52784781e-11, -7.38098985e-04, 0.00000000e+00, 1.62068336e-05, -1.62068336e-05, 0.00000000e+00, 0.00000000e+00, 2.25376821e+00, 2.25156236e+00, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03
11, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1629, 8.19012413e-08, 3.57143927e+00, 1.00188887e+00, 4.66380667e-09, -2.89407565e-09, -3.65724229e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.04805692e-05, 3.31959575e-01, 1.02362381e-11, 1.00000005e-03, 1.00000005e-03, 6.83309045e-03, -2.10182887e-04, 6.82985689e-03, -1.42884413e-10, 1.00000005e-03, 0.00000000e+00, 2.04780124e-04, -8.55134058e-05, 1.86070829e-04, -4.46513789e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.46513799e-15, 6.91537047e-03, 4.46513789e-12, -1.42884413e-10, -6.91537047e-03, -2.41120579e-05, 4.46513799e-15, 5.44935403e-07, -4.63194510e-07, 6.91537047e-03, 6.91537047e-03, 7.28448335e-20, 7.38098985e-04, 5.99177486e-21, 7.38098985e-04, 0.00000000e+00, 0.00000000e+00, -7.38098985e-04, 7.38098985e-04, 7.38098985e-04, 5.29548107e-12, -1.52784781e-11, -7.38098985e-04, 0.00000000e+00, 1.62068336e-05, -1.62068336e-05, 0.00000000e+00, 0.00000000e+00, 2.25376821e+00, 2.25156236e+00, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03
12, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1580, 8.15516472e-08, 3.57143927e+00, 1.00126231e+00, 6.46128528e-09, -2.84240165e-09, -5.80249626e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.24939974e-05, 3.32129240e-01, 1.01860655e-11, 1.00000005e-03, 1.00000005e-03, 6.68572541e-03, -1.29490902e-04, 6.68447139e-03, 1.49646094e-12, 1.00000005e-03, 0.00000000e+00, 1.30241126e-04, -6.10503557e-05, 1.15046103e-04, -4.41751106e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.41751145e-15, 6.74552191e-03, 4.41751106e-12, 1.49646094e-12, -6.74552191e-03, -1.44447986e-05, 4.41751145e-15, 3.93191954e-07, -3.45218012e-07, 6.74552191e-03, 6.74552191e-03, 1.77876919e-20, 6.27008616e-04, 2.25108762e-21, 6.27008616e-04, 0.00000000e+00, 0.00000000e+00, -6.27008616e-04, 6.27008616e-04, 6.27008616e-04, 4.73629087e-11, 1.05787861e-12, -6.27008616e-04, 0.00000000e+00, 1.59174579e-05, -1.59174579e-05, 0.00000000e+00, 0.00000000e+00, 2.23007226e+00, 2.22795987e+00, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03
13, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 739, 8.15516472e-08, 3.57143927e+00, 1.00126231e+00, 6.46128528e-09, -2.84240165e-09, -5.80249626e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.24939974e-05, 3.32129240e-01, 1.01860655e-11, 1.00000005e-03, 1.00000005e-03, 6.68572541e-03, -1.29490902e-04, 6.68447139e-03, 1.49646094e-12, 1.00000005e-03, 0.00000000e+00, 1.30241126e-04, -6.10503557e-05, 1.15046103e-04, -4.41751106e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.41751145e-15, 6.74552191e-03, 4.41751106e-12, 1.49646094e-12, -6.74552191e-03, -1.44447986e-05, 4.41751145e-15, 3.93191954e-07, -3.45218012e-07, 6.74552191e-03, 6.74552191e-03, 1.77876919e-20, 6.27008616e-04, 2.25108762e-21, 6.27008616e-04, 0.00000000e+00, 0.00000000e+00, -6.27008616e-04, 6.27008616e-04, 6.27008616e-04, 4.73629087e-11, 1.05787861e-12, -6.27008616e-04, 0.00000000e+00, 1.59174579e-05, -1.59174579e-05, 0.00000000e+00, 0.00000000e+00, 2.23007226e+00, 2.22795987e+00, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03
14, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 789, 8.12535461e-08, 3.57142735e+00, 1.00094974e+00, 8.00063127e-09, -2.82978796e-09, -7.48347517e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -4.19073476e-05, 3.32588553e-01, 1.01592120e-11, 1.00000005e-03, 1.00000005e-03, 6.57611201e-03, -5.09128658e-05, 6.57591503e-03, -1.46959116e-12, 1.00000005e-03, 0.00000000e+00, 8.31289944e-05, -5.50535042e-05, 6.22859588e-05, 1.11596388e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11596390e-15, 6.63096830e-03, -1.11596388e-12, -1.46959116e-12, -6.63096830e-03, 1.13730930e-05, -1.11596390e-15, 3.58856028e-07, -3.21704562e-07, 6.63096830e-03, 6.63096830e-03, -7.24213170e-20, 5.99018938e-04, 1.71142457e-21, 5.99018938e-04, 0.00000000e+00, 0.00000000e+00, -5.99018938e-04, 5.99018938e-04, 5.99018938e-04, -1.24025287e-11, -2.29893659e-13, -5.99018938e-04, 0.00000000e+00, 1.58467683e-05, -1.58467683e-05, 0.00000000e+00, 0.00000000e+00, 2.22265577e+00, 2.22057128e+00, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03
15, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 1630, 8.12535461e-08, 3.57142735e+00, 1.00094974e+00, 8.00063127e-09, -2.82978796e-09, -7.48347517e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -4.19073476e-05, 3.32588553e-01, 1.01592120e-11, 1.00000005e-03, 1.00000005e-03, 6.57611201e-03, -5.09128658e-05, 6.57591503e-03, -1.46959116e-12, 1.00000005e-03, 0.00000000e+00, 8.31289944e-05, -5.50535042e-05, 6.22859588e-05, 1.11596388e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.11596390e-15, 6.63096830e-03, -1.11596388e-12, -1.46959116e-12, -6.63096830e-03, 1.13730930e-05, -1.11596390e-15, 3.58856028e-07, -3.21704562e-07, 6.63096830e-03, 6.63096830e-03, -7.24213170e-20, 5.99018938e-04, 1.71142457e-21, 5.99018938e-04, 0.00000000e+00, 0.00000000e+00, -5.99018938e-04, 5.99018938e-04, 5.99018938e-04, -1.24025287e-11, -2.29893659e-13, -5.99018938e-04, 0.00000000e+00, 1.58467683e-05, -1.58467683e-05, 0.00000000e+00, 0.00000000e+00, 2.22265577e+00, 2.22057128e+00, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03
16, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 1579, 8.10335976e-08, 3.57142735e+00, 1.00063086e+00, 9.18848642e-09, -2.84090707e-09, -8.73827943e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -4.89344711e-05, 3.33211541e-01, 1.01519678e-11, 1.00000005e-03, 1.00000005e-03, 6.50192518e-03, 1.24476765e-05, 6.50191307e-03, -1.41386625e-10, 1.00000005e-03, 0.00000000e+00, 5.61082343e-05, -5.47328855e-05, 1.23468681e-05, 1.10458300e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.10458306e-15, 6.55664597e-03, -1.10458300e-12, -1.41386625e-10, -6.55664597e-03, 2.47945445e-05, -1.10458306e-15, 3.56022127e-07, -2.75787329e-07, 6.55664597e-03, 6.55664597e-03, -1.86347248e-20, 5.96547092e-04, 1.67062807e-21, 5.96547092e-04, 0.00000000e+00, 0.00000000e+00, -5.96547092e-04, 5.96547092e-04, 5.96547092e-04, -1.49589698e-11, -1.29435100e-11, -5.96547092e-04, 0.00000000e+00, 1.59091142e-05, -1.59091142e-05, 0.00000000e+00, 0.00000000e+00, 2.22525597e+00, 2.22316098e+00, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03
17, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 738, 8.10335976e-08, 3.57142735e+00, 1.00063086e+00, 9.18848642e-09, -2.84090707e-09, -8.73827943e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -4.89344711e-05, 3.33211541e-01, 1.01519678e-11, 1.00000005e-03, 1.00000005e-03, 6.50192518e-03, 1.24476765e-05, 6.50191307e-03, -1.41386625e-10, 1.00000005e-03, 0.00000000e+00, 5.61082343e-05, -5.47328855e-05, 1.23468681e-05, 1.10458300e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.10458306e-15, 6.55664597e-03, -1.10458300e-12, -1.41386625e-10, -6.55664597e-03, 2.47945445e-05, -1.10458306e-15, 3.56022127e-07, -2.75787329e-07, 6.55664597e-03, 6.55664597e-03, -1.86347248e-20, 5.96547092e-04, 1.67062807e-21, 5.96547092e-04, 0.00000000e+00, 0.00000000e+00, -5.96547092e-04, 5.96547092e-04, 5.96547092e-04, -1.49589698e-11, -1.29435100e-11, -5.96547092e-04, 0.00000000e+00, 1.59091142e-05, -1.59091142e-05, 0.00000000e+00, 0.00000000e+00, 2.22525597e+00, 2.22316098e+00, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03
18, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 790, 8.09125993e-08, 3.57142735e+00, 1.00047791e+00, 1.00634914e-08, -2.87865554e-09, -9.64298774e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.40007604e-05, 3.34084392e-01, 1.01700089e-11, 1.00000005e-03, 1.00000005e-03, 6.46280730e-03, 8.14715677e-05, 6.46229368e-03, 0.00000000e+00, 1.00000005e-03, 0.00000000e+00, 7.01583340e-05, -5.74159858e-05, -4.03186859e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.51970971e-03, 0.00000000e+00, 0.00000000e+00, -6.51970971e-03, 4.11528817e-05, 0.00000000e+00, 3.67754126e-07, -2.35093950e-07, 6.51970971e-03, 6.51970971e-03, -7.28448335e-20, 6.06078189e-04, 1.83996109e-21, 6.06078189e-04, 0.00000000e+00, 0.00000000e+00, -6.06078189e-04, 6.06078189e-04, 6.06078189e-04, 0.00000000e+00, 0.00000000e+00, -6.06078189e-04, 0.00000000e+00, 1.61204807e-05, -1.61204807e-05, 0.00000000e+00, 0.00000000e+00, 2.23873067e+00, 2.23658252e+00, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03
19, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1631, 8.09125993e-08, 3.57142735e+00, 1.00047791e+00, 1.00634914e-08, -2.87865554e-09, -9.64298774e-09, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.40007604e-05, 3.34084392e-01, 1.01700089e-11, 1.00000005e-03, 1.00000005e-03, 6.46280730e-03, 8.14715677e-05, 6.46229368e-03, 0.00000000e+00, 1.00000005e-03, 0.00000000e+00, 7.01583340e-05, -5.74159858e-05, -4.03186859e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.51970971e-03, 0.00000000e+00, 0.00000000e+00, -6.51970971e-03, 4.11528817e-05, 0.00000000e+00, 3.67754126e-07, -2.35093950e-07, 6.51970971e-03, 6.51970971e-03, -7.28448335e-20, 6.06078189e-04, 1.83996109e-21, 6.06078189e-04, 0.00000000e+00, 0.00000000e+00, -6.06078189e-04, 6.06078189e-04, 6.06078189e-04, 0.00000000e+00, 0.00000000e+00, -6.06078189e-04, 0.00000000e+00, 1.61204807e-05, -1.61204807e-05, 0.00000000e+00, 0.00000000e+00, 2.23873067e+00, 2.23658252e+00, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03
20, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1578, 8.09136367e-08, 3.57143331e+00, 1.00031352e+00, 1.05939684e-08, -2.94397973e-09, -1.01766968e-08, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.69894401e-05, 3.35258693e-01, 1.02178873e-11, 1.00000005e-03, 1.00000005e-03, 6.46177446e-03, 1.55470771e-04, 6.45990390e-03, -1.42816203e-10, 1.00000005e-03, 0.00000000e+00, 1.14595445e-04, -6.14191158e-05, -9.67461019e-05, 5.57875794e-13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.57875804e-16, 6.52132323e-03, -5.57875794e-13, -1.42816203e-10, -6.52132323e-03, 5.87246686e-05, -5.57875804e-16, 3.81720383e-07, -1.91975744e-07, 6.52132323e-03, 6.52132323e-03, -1.25360876e-19, 6.17137121e-04, 2.05537156e-21, 6.17137121e-04, 0.00000000e+00, 0.00000000e+00, -6.17137121e-04, 6.17137121e-04, 6.17137121e-04, 1.65117590e-11, -1.40411190e-11, -6.17137121e-04, 0.00000000e+00, 1.64862686e-05, -1.64862686e-05, 0.00000000e+00, 0.00000000e+00, 2.26305938e+00, 2.26081324e+00, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03
21, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 737, 8.09136367e-08, 3.57143331e+00, 1.00031352e+00, 1.05939684e-08, -2.94397973e-09, -1.01766968e-08, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.69894401e-05, 3.35258693e-01, 1.02178873e-11, 1.00000005e-03, 1.00000005e-03, 6.46177446e-03, 1.55470771e-04, 6.45990390e-03, -1.42816203e-10, 1.00000005e-03, 0.00000000e+00, 1.14595445e-04, -6.14191158e-05, -9.67461019e-05, 5.57875794e-13, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.57875804e-16, 6.52132323e-03, -5.57875794e-13, -1.42816203e-10, -6.52132323e-03, 5.87246686e-05, -5.57875804e-16, 3.81720383e-07, -1.91975744e-07, 6.52132323e-03, 6.52132323e-03, -1.25360876e-19, 6.17137121e-04, 2.05537156e-21, 6.17137121e-04, 0.00000000e+00, 0.00000000e+00, -6.17137121e-04, 6.17137121e-04, 6.17137121e-04, 1.65117590e-11, -1.40411190e-11, -6.17137121e-04, 0.00000000e+00, 1.64862686e-05, -1.64862686e-05, 0.00000000e+00, 0.00000000e+00, 2.26305938e+00, 2.26081324e+00, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03
22, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 791, 8.10773457e-08, 3.57143331e+00, 1.00023818e+00, 1.07424958e-08, -3.04150194e-09, -1.03029363e-08, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.76964776e-05, 3.36813450e-01, 1.03040996e-11, 1.00000005e-03, 1.00000005e-03, 6.50016544e-03, 2.36644424e-04, 6.49585668e-03, -1.41404444e-10, 1.00000005e-03, 0.00000000e+00, 1.71127991e-04, -6.63009123e-05, -1.57762421e-04, 5.01525904e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.01525921e-15, 6.56215753e-03, -5.01525904e-12, -1.41404444e-10, -6.56215753e-03, 7.88820034e-05, -5.01525921e-15, 3.93347619e-07, -1.36171650e-07, 6.56215753e-03, 6.56215753e-03, -2.16840434e-19, 6.25932938e-04, 2.24514771e-21, 6.25932938e-04, 0.00000000e+00, 0.00000000e+00, -6.25932938e-04, 6.25932938e-04, 6.25932938e-04, -1.63427744e-11, -1.30301932e-11, -6.25932938e-04, 0.00000000e+00, 1.70324201e-05, -1.70324201e-05, 0.00000000e+00, 0.00000000e+00, 2.29955792e+00, 2.29716039e+00, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03
23, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1632, 8.10773457e-08, 3.57143331e+00, 1.00023818e+00, 1.07424958e-08, -3.04150194e-09, -1.03029363e-08, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.76964776e-05, 3.36813450e-01, 1.03040996e-11, 1.00000005e-03, 1.00000005e-03, 6.50016544e-03, 2.36644424e-04, 6.49585668e-03, -1.41404444e-10, 1.00000005e-03, 0.00000000e+00, 1.71127991e-04, -6.63009123e-05, -1.57762421e-04, 5.01525904e-12, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 5.01525921e-15, 6.56215753e-03, -5.01525904e-12, -1.41404444e-10, -6.56215753e-03, 7.88820034e-05, -5.01525921e-15, 3.93347619e-07, -1.36171650e-07, 6.56215753e-03, 6.56215753e-03, -2.16840434e-19, 6.25932938e-04, 2.24514771e-21, 6.25932938e-04, 0.00000000e+00, 0.00000000e+00, -6.25932938e-04, 6.25932938e-04, 6.25932938e-04, -1.63427744e-11, -1.30301932e-11, -6.25932938e-04, 0.00000000e+00, 1.70324201e-05, -1.70324201e-05, 0.00000000e+00, 0.00000000e+00, 2.29955792e+00, 2.29716039e+00, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03
24, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1577, 8.14940577e-08, 3.57142735e+00, 1.00015819e+00, 1.05195834e-08, -3.17376103e-09, -1.00294004e-08, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.61646739e-05, 3.38790148e-01, 1.04421697e-11, 1.00000005e-03, 1.00000005e-03, 6.58140797e-03, 3.24956403e-04, 6.57338090e-03, -1.42809875e-10, 1.00000005e-03, 0.00000000e+00, 2.35655418e-04, -7.14444104e-05, -2.24564399e-04, -4.38313394e-14, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.38313411e-17, 6.64482545e-03, 4.38313394e-14, -1.42809875e-10, -6.64482545e-03, 1.00392004e-04, 4.38313411e-17, 3.96657668e-07, -6.40836220e-08, 6.64482545e-03, 6.64482545e-03, -2.37169225e-19, 6.27804140e-04, 2.29676391e-21, 6.27804140e-04, 0.00000000e+00, 0.00000000e+00, -6.27804140e-04, 6.27804140e-04, 6.27804140e-04, 5.12143661e-11, -1.61711408e-11, -6.27804140e-04, 0.00000000e+00, 1.77730726e-05, -1.77730726e-05, 0.00000000e+00, 0.00000000e+00, 2.34849668e+00, 2.34588575e+00, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03
25, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 736, 8.14940577e-08, 3.57142735e+00, 1.00015819e+00, 1.05195834e-08, -3.17376103e-09, -1.00294004e-08, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -5.61646739e-05, 3.38790148e-01, 1.04421697e-11, 1.00000005e-03, 1.00000005e-03, 6.58140797e-03, 3.24956403e-04, 6.57338090e-03, -1.42809875e-10, 1.00000005e-03, 0.00000000e+00, 2.35655418e-04, -7.14444104e-05, -2.24564399e-04, -4.38313394e-14, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.38313411e-17, 6.64482545e-03, 4.38313394e-14, -1.42809875e-10, -6.64482545e-03, 1.00392004e-04, 4.38313411e-17, 3.96657668e-07, -6.40836220e-08, 6.64482545e-03, 6.64482545e-03, -2.37169225e-19, 6.27804140e-04, 2.29676391e-21, 6.27804140e-04, 0.00000000e+00, 0.00000000e+00, -6.27804140e-04, 6.27804140e-04, 6.27804140e-04, 5.12143661e-11, -1.61711408e-11, -6.27804140e-04, 0.00000000e+00, 1.77730726e-05, -1.77730726e-05, 0.00000000e+00, 0.00000000e+00, 2.34849668e+00, 2.34588575e+00, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03
