
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
10, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 788, 1.15174115e+00, 3.57143927e+00, 1.00188887e+00, 4.11766917e-02, -4.57235193e-03, -4.09220420e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.29163559e+02, 1.40249298e+02, 8.09061751e-02, 5.00000000e+00, 5.00000000e+00, 4.25237617e+01, -5.62150240e-01, 4.25200462e+01, 1.15779778e-06, 5.00000000e+00, 0.00000000e+00, 5.43216586e-01, -1.85221896e-01, 5.10663390e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.27052689e+01, 0.00000000e+00, 1.15779778e-06, -4.27052689e+01, -5.14868498e-02, 0.00000000e+00, 7.58857441e+00, -6.49705553e+00, 4.27052689e+01, 4.27052689e+01, -7.28583860e-17, 2.75461626e+00, 1.61837368e+01, 2.75461626e+00, 0.00000000e+00, 0.00000000e+00, -2.75461626e+00, 2.75461626e+00, 2.75461626e+00, 2.14619106e-07, 7.78441489e-08, -2.75461626e+00, 0.00000000e+00, 2.56051846e+01, -2.56051846e+01, 0.00000000e+00, 0.00000000e+00, 2.83290527e+03, 2.76846973e+03, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03
11, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1629, 1.15174115e+00, 3.57143927e+00, 1.00188887e+00, 4.11766917e-02, -4.57235193e-03, -4.09220420e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.29163559e+02, 1.40249298e+02, 8.09061751e-02, 5.00000000e+00, 5.00000000e+00, 4.25237617e+01, -5.62150240e-01, 4.25200462e+01, 1.15779778e-06, 5.00000000e+00, 0.00000000e+00, 5.43216586e-01, -1.85221896e-01, 5.10663390e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.27052689e+01, 0.00000000e+00, 1.15779778e-06, -4.27052689e+01, -5.14868498e-02, 0.00000000e+00, 7.58857441e+00, -6.49705553e+00, 4.27052689e+01, 4.27052689e+01, -7.28583860e-17, 2.75461626e+00, 1.61837368e+01, 2.75461626e+00, 0.00000000e+00, 0.00000000e+00, -2.75461626e+00, 2.75461626e+00, 2.75461626e+00, 2.14619106e-07, 7.78441489e-08, -2.75461626e+00, 0.00000000e+00, 2.56051846e+01, -2.56051846e+01, 0.00000000e+00, 0.00000000e+00, 2.83290527e+03, 2.76846973e+03, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03
12, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1580, 1.14636600e+00, 3.57143927e+00, 1.00126231e+00, 4.72689644e-02, -4.54054074e-03, -4.70503829e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.63482300e+02, 1.40041061e+02, 8.04091394e-02, 5.00000000e+00, 5.00000000e+00, 4.22083054e+01, -4.18838024e-01, 4.22062263e+01, -1.17028299e-06, 5.00000000e+00, 0.00000000e+00, 4.10681039e-01, -1.35620952e-01, 3.87641430e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.23418465e+01, 0.00000000e+00, -1.17028299e-06, -4.23418465e+01, -3.11965942e-02, 0.00000000e+00, 5.56168985e+00, -4.90485287e+00, 4.23418465e+01, 4.23418465e+01, 0.00000000e+00, 2.35827184e+00, 6.37143850e+00, 2.35827184e+00, 0.00000000e+00, 0.00000000e+00, -2.35827184e+00, 2.35827184e+00, 2.35827184e+00, -1.92357078e-07, -6.72984086e-08, -2.35827184e+00, 0.00000000e+00, 2.54270420e+01, -2.54270420e+01, 0.00000000e+00, 0.00000000e+00, 2.81857959e+03, 2.75564038e+03, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03
13, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 739, 1.14636600e+00, 3.57143927e+00, 1.00126231e+00, 4.72689644e-02, -4.54054074e-03, -4.70503829e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.63482300e+02, 1.40041061e+02, 8.04091394e-02, 5.00000000e+00, 5.00000000e+00, 4.22083054e+01, -4.18838024e-01, 4.22062263e+01, -1.17028299e-06, 5.00000000e+00, 0.00000000e+00, 4.10681039e-01, -1.35620952e-01, 3.87641430e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.23418465e+01, 0.00000000e+00, -1.17028299e-06, -4.23418465e+01, -3.11965942e-02, 0.00000000e+00, 5.56168985e+00, -4.90485287e+00, 4.23418465e+01, 4.23418465e+01, 0.00000000e+00, 2.35827184e+00, 6.37143850e+00, 2.35827184e+00, 0.00000000e+00, 0.00000000e+00, -2.35827184e+00, 2.35827184e+00, 2.35827184e+00, -1.92357078e-07, -6.72984086e-08, -2.35827184e+00, 0.00000000e+00, 2.54270420e+01, -2.54270420e+01, 0.00000000e+00, 0.00000000e+00, 2.81857959e+03, 2.75564038e+03, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03
14, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 789, 1.14221156e+00, 3.57142735e+00, 1.00094974e+00, 5.22467606e-02, -4.51843999e-03, -5.20510115e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.91484863e+02, 1.39847137e+02, 8.00069049e-02, 5.00000000e+00, 5.00000000e+00, 4.19337578e+01, -2.92319417e-01, 4.19327393e+01, 1.20388908e-08, 5.00000000e+00, 0.00000000e+00, 3.17695349e-01, -1.16317667e-01, 2.95635819e-01, -9.14197607e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.57098821e-08, 4.20490570e+01, 9.14197607e-09, 1.20388908e-08, -4.20490570e+01, 3.31640244e-03, 4.57098821e-08, 4.79109812e+00, -4.72174597e+00, 4.20490570e+01, 4.20490570e+01, -7.39425882e-17, 2.18885708e+00, 4.07325172e+00, 2.18885708e+00, 0.00000000e+00, 0.00000000e+00, -2.18885708e+00, 2.18885708e+00, 2.18885708e+00, 1.76762100e-07, 1.86065618e-09, -2.18885708e+00, 0.00000000e+00, 2.53031940e+01, -2.53031940e+01, 0.00000000e+00, 0.00000000e+00, 2.80859717e+03, 2.74574463e+03, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03
15, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 1630, 1.14221156e+00, 3.57142735e+00, 1.00094974e+00, 5.22467606e-02, -4.51843999e-03, -5.20510115e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -2.91484863e+02, 1.39847137e+02, 8.00069049e-02, 5.00000000e+00, 5.00000000e+00, 4.19337578e+01, -2.92319417e-01, 4.19327393e+01, 1.20388908e-08, 5.00000000e+00, 0.00000000e+00, 3.17695349e-01, -1.16317667e-01, 2.95635819e-01, -9.14197607e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.57098821e-08, 4.20490570e+01, 9.14197607e-09, 1.20388908e-08, -4.20490570e+01, 3.31640244e-03, 4.57098821e-08, 4.79109812e+00, -4.72174597e+00, 4.20490570e+01, 4.20490570e+01, -7.39425882e-17, 2.18885708e+00, 4.07325172e+00, 2.18885708e+00, 0.00000000e+00, 0.00000000e+00, -2.18885708e+00, 2.18885708e+00, 2.18885708e+00, 1.76762100e-07, 1.86065618e-09, -2.18885708e+00, 0.00000000e+00, 2.53031940e+01, -2.53031940e+01, 0.00000000e+00, 0.00000000e+00, 2.80859717e+03, 2.74574463e+03, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03
16, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 1579, 1.13874805e+00, 3.57142735e+00, 1.00063086e+00, 5.62361367e-02, -4.50241473e-03, -5.60556091e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.13912109e+02, 1.39648651e+02, 7.96511769e-02, 5.00000000e+00, 5.00000000e+00, 4.17006950e+01, -1.89332440e-01, 4.17002640e+01, 2.18204855e-06, 5.00000000e+00, 0.00000000e+00, 2.40989700e-01, -1.08887285e-01, 2.14987442e-01, -1.81898994e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.09494986e-08, 4.18091507e+01, 1.81898994e-08, 2.18204855e-06, -4.18091507e+01, 2.56550014e-02, 9.09494986e-08, 4.49992418e+00, -3.96605682e+00, 4.18091507e+01, 4.18091507e+01, -7.45931095e-17, 2.12126374e+00, 3.37470651e+00, 2.12126374e+00, 0.00000000e+00, 0.00000000e+00, -2.12126374e+00, 2.12126374e+00, 2.12126374e+00, 5.78707727e-07, 1.13626825e-07, -2.12126374e+00, 0.00000000e+00, 2.52135792e+01, -2.52135792e+01, 0.00000000e+00, 0.00000000e+00, 2.80140381e+03, 2.73751489e+03, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03
17, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 738, 1.13874805e+00, 3.57142735e+00, 1.00063086e+00, 5.62361367e-02, -4.50241473e-03, -5.60556091e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.13912109e+02, 1.39648651e+02, 7.96511769e-02, 5.00000000e+00, 5.00000000e+00, 4.17006950e+01, -1.89332440e-01, 4.17002640e+01, 2.18204855e-06, 5.00000000e+00, 0.00000000e+00, 2.40989700e-01, -1.08887285e-01, 2.14987442e-01, -1.81898994e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 9.09494986e-08, 4.18091507e+01, 1.81898994e-08, 2.18204855e-06, -4.18091507e+01, 2.56550014e-02, 9.09494986e-08, 4.49992418e+00, -3.96605682e+00, 4.18091507e+01, 4.18091507e+01, -7.45931095e-17, 2.12126374e+00, 3.37470651e+00, 2.12126374e+00, 0.00000000e+00, 0.00000000e+00, -2.12126374e+00, 2.12126374e+00, 2.12126374e+00, 5.78707727e-07, 1.13626825e-07, -2.12126374e+00, 0.00000000e+00, 2.52135792e+01, -2.52135792e+01, 0.00000000e+00, 0.00000000e+00, 2.80140381e+03, 2.73751489e+03, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03
18, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 790, 1.13560081e+00, 3.57142735e+00, 1.00047791e+00, 5.93314245e-02, -4.49155224e-03, -5.91611676e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.31302734e+02, 1.39423416e+02, 7.93029144e-02, 5.00000000e+00, 5.00000000e+00, 4.15085220e+01, -8.62001553e-02, 4.15084343e+01, 1.01351156e-06, 5.00000000e+00, 0.00000000e+00, 1.74080342e-01, -1.06346764e-01, 1.37819931e-01, -1.36195535e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.80977692e-08, 4.16147804e+01, 1.36195535e-08, 1.01351156e-06, -4.16147804e+01, 5.16197756e-02, 6.80977692e-08, 4.40240765e+00, -3.33247638e+00, 4.16147804e+01, 4.16147804e+01, 7.28583860e-17, 2.09803271e+00, 3.15966654e+00, 2.09803271e+00, 0.00000000e+00, 0.00000000e+00, -2.09803271e+00, 2.09803271e+00, 2.09803271e+00, 3.35982236e-07, 5.19254044e-08, -2.09803271e+00, 0.00000000e+00, 2.51527061e+01, -2.51527061e+01, 0.00000000e+00, 0.00000000e+00, 2.79646680e+03, 2.73006274e+03, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03
19, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1631, 1.13560081e+00, 3.57142735e+00, 1.00047791e+00, 5.93314245e-02, -4.49155224e-03, -5.91611676e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.31302734e+02, 1.39423416e+02, 7.93029144e-02, 5.00000000e+00, 5.00000000e+00, 4.15085220e+01, -8.62001553e-02, 4.15084343e+01, 1.01351156e-06, 5.00000000e+00, 0.00000000e+00, 1.74080342e-01, -1.06346764e-01, 1.37819931e-01, -1.36195535e-08, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 6.80977692e-08, 4.16147804e+01, 1.36195535e-08, 1.01351156e-06, -4.16147804e+01, 5.16197756e-02, 6.80977692e-08, 4.40240765e+00, -3.33247638e+00, 4.16147804e+01, 4.16147804e+01, 7.28583860e-17, 2.09803271e+00, 3.15966654e+00, 2.09803271e+00, 0.00000000e+00, 0.00000000e+00, -2.09803271e+00, 2.09803271e+00, 2.09803271e+00, 3.35982236e-07, 5.19254044e-08, -2.09803271e+00, 0.00000000e+00, 2.51527061e+01, -2.51527061e+01, 0.00000000e+00, 0.00000000e+00, 2.79646680e+03, 2.73006274e+03, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03
20, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1578, 1.13275671e+00, 3.57143331e+00, 1.00031352e+00, 6.15425855e-02, -4.48581018e-03, -6.13788851e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.43721405e+02, 1.39191223e+02, 7.89726079e-02, 5.00000000e+00, 5.00000000e+00, 4.13602371e+01, 1.65212229e-02, 4.13602333e+01, 1.16995034e-06, 5.00000000e+00, 0.00000000e+00, 1.21370070e-01, -1.04878545e-01, 6.10834286e-02, -4.52483118e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26241568e-08, 4.14651108e+01, 4.52483118e-09, 1.16995034e-06, -4.14651108e+01, 7.76046515e-02, 2.26241568e-08, 4.33880997e+00, -2.73499441e+00, 4.14651108e+01, 4.14651108e+01, -7.28583860e-17, 2.08261967e+00, 3.02410936e+00, 2.08261967e+00, 0.00000000e+00, 0.00000000e+00, -2.08261967e+00, 2.08261967e+00, 2.08261967e+00, 1.24133521e-07, 5.88611471e-08, -2.08261967e+00, 0.00000000e+00, 2.51205101e+01, -2.51205101e+01, 0.00000000e+00, 0.00000000e+00, 2.79357153e+03, 2.72335889e+03, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03
21, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 737, 1.13275671e+00, 3.57143331e+00, 1.00031352e+00, 6.15425855e-02, -4.48581018e-03, -6.13788851e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.43721405e+02, 1.39191223e+02, 7.89726079e-02, 5.00000000e+00, 5.00000000e+00, 4.13602371e+01, 1.65212229e-02, 4.13602333e+01, 1.16995034e-06, 5.00000000e+00, 0.00000000e+00, 1.21370070e-01, -1.04878545e-01, 6.10834286e-02, -4.52483118e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26241568e-08, 4.14651108e+01, 4.52483118e-09, 1.16995034e-06, -4.14651108e+01, 7.76046515e-02, 2.26241568e-08, 4.33880997e+00, -2.73499441e+00, 4.14651108e+01, 4.14651108e+01, -7.28583860e-17, 2.08261967e+00, 3.02410936e+00, 2.08261967e+00, 0.00000000e+00, 0.00000000e+00, -2.08261967e+00, 2.08261967e+00, 2.08261967e+00, 1.24133521e-07, 5.88611471e-08, -2.08261967e+00, 0.00000000e+00, 2.51205101e+01, -2.51205101e+01, 0.00000000e+00, 0.00000000e+00, 2.79357153e+03, 2.72335889e+03, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03
22, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 791, 1.13058555e+00, 3.57143331e+00, 1.00023818e+00, 6.28637224e-02, -4.48691053e-03, -6.27033934e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.51139221e+02, 1.39008179e+02, 7.87177458e-02, 5.00000000e+00, 5.00000000e+00, 4.12567635e+01, 1.21919788e-01, 4.12565842e+01, 1.01214493e-06, 5.00000000e+00, 0.00000000e+00, 1.05770886e-01, -1.04456820e-01, -1.66208446e-02, 8.56876403e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28438218e-09, 4.13610420e+01, -8.56876403e-10, 1.01214493e-06, -4.13610420e+01, 1.05298944e-01, -4.28438218e-09, 4.30750513e+00, -2.13531113e+00, 4.13610420e+01, 4.13610420e+01, 0.00000000e+00, 2.07478499e+00, 2.95824456e+00, 2.07478499e+00, 0.00000000e+00, 0.00000000e+00, -2.07478499e+00, 2.07478499e+00, 2.07478499e+00, -2.51307561e-08, 5.09748226e-08, -2.07478499e+00, 0.00000000e+00, 2.51267128e+01, -2.51267128e+01, 0.00000000e+00, 0.00000000e+00, 2.79314429e+03, 2.71827637e+03, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03
23, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1632, 1.13058555e+00, 3.57143331e+00, 1.00023818e+00, 6.28637224e-02, -4.48691053e-03, -6.27033934e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.51139221e+02, 1.39008179e+02, 7.87177458e-02, 5.00000000e+00, 5.00000000e+00, 4.12567635e+01, 1.21919788e-01, 4.12565842e+01, 1.01214493e-06, 5.00000000e+00, 0.00000000e+00, 1.05770886e-01, -1.04456820e-01, -1.66208446e-02, 8.56876403e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28438218e-09, 4.13610420e+01, -8.56876403e-10, 1.01214493e-06, -4.13610420e+01, 1.05298944e-01, -4.28438218e-09, 4.30750513e+00, -2.13531113e+00, 4.13610420e+01, 4.13610420e+01, 0.00000000e+00, 2.07478499e+00, 2.95824456e+00, 2.07478499e+00, 0.00000000e+00, 0.00000000e+00, -2.07478499e+00, 2.07478499e+00, 2.07478499e+00, -2.51307561e-08, 5.09748226e-08, -2.07478499e+00, 0.00000000e+00, 2.51267128e+01, -2.51267128e+01, 0.00000000e+00, 0.00000000e+00, 2.79314429e+03, 2.71827637e+03, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03
24, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1577, 1.12918293e+00, 3.57142735e+00, 1.00015819e+00, 6.32997602e-02, -4.49538603e-03, -6.31399378e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.53583862e+02, 1.38897156e+02, 7.85574019e-02, 5.00000000e+00, 5.00000000e+00, 4.11984406e+01, 2.27812290e-01, 4.11978111e+01, 1.17133470e-06, 5.00000000e+00, 0.00000000e+00, 1.44141898e-01, -1.06950022e-01, -9.66363326e-02, 8.48443704e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.24221858e-09, 4.13047600e+01, -8.48443704e-10, 1.17133470e-06, -4.13047600e+01, 1.31175965e-01, -4.24221858e-09, 4.38409185e+00, -1.68033779e+00, 4.13047600e+01, 4.13047600e+01, 2.22044605e-16, 2.09279490e+00, 3.11780405e+00, 2.09279490e+00, 0.00000000e+00, 0.00000000e+00, -2.09279490e+00, 2.09279490e+00, 2.09279490e+00, -7.07198566e-08, 5.98933312e-08, -2.09279490e+00, 0.00000000e+00, 2.51741772e+01, -2.51741772e+01, 0.00000000e+00, 0.00000000e+00, 2.79522803e+03, 2.71503589e+03, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03
25, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 736, 1.12918293e+00, 3.57142735e+00, 1.00015819e+00, 6.32997602e-02, -4.49538603e-03, -6.31399378e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -3.53583862e+02, 1.38897156e+02, 7.85574019e-02, 5.00000000e+00, 5.00000000e+00, 4.11984406e+01, 2.27812290e-01, 4.11978111e+01, 1.17133470e-06, 5.00000000e+00, 0.00000000e+00, 1.44141898e-01, -1.06950022e-01, -9.66363326e-02, 8.48443704e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.24221858e-09, 4.13047600e+01, -8.48443704e-10, 1.17133470e-06, -4.13047600e+01, 1.31175965e-01, -4.24221858e-09, 4.38409185e+00, -1.68033779e+00, 4.13047600e+01, 4.13047600e+01, 2.22044605e-16, 2.09279490e+00, 3.11780405e+00, 2.09279490e+00, 0.00000000e+00, 0.00000000e+00, -2.09279490e+00, 2.09279490e+00, 2.09279490e+00, -7.07198566e-08, 5.98933312e-08, -2.09279490e+00, 0.00000000e+00, 2.51741772e+01, -2.51741772e+01, 0.00000000e+00, 0.00000000e+00, 2.79522803e+03, 2.71503589e+03, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03
