
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
10, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 788, 2.56719142e-01, 3.57143927e+00, 1.00188887e+00, 1.98331708e-03, -2.36160151e-04, -1.96920661e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.10275640e+01, 3.21301422e+01, 4.12910851e-03, 1.00000000e+00, 1.00000000e+00, 8.39358997e+00, -1.26134738e-01, 8.39264202e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, 1.21809706e-01, -4.15656604e-02, 1.14498474e-01, 2.28615060e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28615060e-09, 8.43420792e+00, -2.28615060e-09, 0.00000000e+00, -8.43420792e+00, -1.16362646e-02, -2.28615060e-09, 3.34403485e-01, -2.85727948e-01, 8.43420792e+00, 8.43420792e+00, -1.86482774e-17, 5.78247011e-01, 1.38485595e-03, 5.78247011e-01, 0.00000000e+00, 0.00000000e+00, -5.78247011e-01, 5.78247011e-01, 5.78247011e-01, -3.31776917e-08, -4.98634301e-10, -5.78247011e-01, 0.00000000e+00, 1.32249761e+00, -1.32249761e+00, 0.00000000e+00, 0.00000000e+00, 6.43821472e+02, 6.33405090e+02, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03
11, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1629, 2.56719142e-01, 3.57143927e+00, 1.00188887e+00, 1.98331708e-03, -2.36160151e-04, -1.96920661e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.10275640e+01, 3.21301422e+01, 4.12910851e-03, 1.00000000e+00, 1.00000000e+00, 8.39358997e+00, -1.26134738e-01, 8.39264202e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, 1.21809706e-01, -4.15656604e-02, 1.14498474e-01, 2.28615060e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.28615060e-09, 8.43420792e+00, -2.28615060e-09, 0.00000000e+00, -8.43420792e+00, -1.16362646e-02, -2.28615060e-09, 3.34403485e-01, -2.85727948e-01, 8.43420792e+00, 8.43420792e+00, -1.86482774e-17, 5.78247011e-01, 1.38485595e-03, 5.78247011e-01, 0.00000000e+00, 0.00000000e+00, -5.78247011e-01, 5.78247011e-01, 5.78247011e-01, -3.31776917e-08, -4.98634301e-10, -5.78247011e-01, 0.00000000e+00, 1.32249761e+00, -1.32249761e+00, 0.00000000e+00, 0.00000000e+00, 6.43821472e+02, 6.33405090e+02, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03
12, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1580, 2.55534887e-01, 3.57143927e+00, 1.00126231e+00, 2.29674298e-03, -2.34412670e-04, -2.28474918e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.27946033e+01, 3.20863800e+01, 4.10445314e-03, 1.00000000e+00, 1.00000000e+00, 8.31970501e+00, -9.38809589e-02, 8.31917572e+00, 2.55999396e-07, 1.00000000e+00, 0.00000000e+00, 9.22765657e-02, -3.04479897e-02, 8.71084630e-02, 2.26176566e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26176566e-09, 8.34962368e+00, -2.26176566e-09, 2.55999396e-07, -8.34962368e+00, -6.77249581e-03, -2.26176566e-09, 2.45124355e-01, -2.17027038e-01, 8.34962368e+00, 8.34962368e+00, 1.86482774e-17, 4.95088756e-01, 5.45475574e-04, 4.95088756e-01, 0.00000000e+00, 0.00000000e+00, -4.95088756e-01, 4.95088756e-01, 4.95088756e-01, 7.03616232e-09, 1.53143755e-08, -4.95088756e-01, 0.00000000e+00, 1.31271172e+00, -1.31271172e+00, 0.00000000e+00, 0.00000000e+00, 6.40423218e+02, 6.30542175e+02, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03
13, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 739, 2.55534887e-01, 3.57143927e+00, 1.00126231e+00, 2.29674298e-03, -2.34412670e-04, -2.28474918e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.27946033e+01, 3.20863800e+01, 4.10445314e-03, 1.00000000e+00, 1.00000000e+00, 8.31970501e+00, -9.38809589e-02, 8.31917572e+00, 2.55999396e-07, 1.00000000e+00, 0.00000000e+00, 9.22765657e-02, -3.04479897e-02, 8.71084630e-02, 2.26176566e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.26176566e-09, 8.34962368e+00, -2.26176566e-09, 2.55999396e-07, -8.34962368e+00, -6.77249581e-03, -2.26176566e-09, 2.45124355e-01, -2.17027038e-01, 8.34962368e+00, 8.34962368e+00, 1.86482774e-17, 4.95088756e-01, 5.45475574e-04, 4.95088756e-01, 0.00000000e+00, 0.00000000e+00, -4.95088756e-01, 4.95088756e-01, 4.95088756e-01, 7.03616232e-09, 1.53143755e-08, -4.95088756e-01, 0.00000000e+00, 1.31271172e+00, -1.31271172e+00, 0.00000000e+00, 0.00000000e+00, 6.40423218e+02, 6.30542175e+02, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03
14, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 789, 2.54659921e-01, 3.57142735e+00, 1.00094974e+00, 2.55329744e-03, -2.33255967e-04, -2.54262052e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.42386360e+01, 3.20504532e+01, 4.08581458e-03, 1.00000000e+00, 1.00000000e+00, 8.25539875e+00, -6.53510243e-02, 8.25514030e+00, 2.16773913e-07, 1.00000000e+00, 0.00000000e+00, 7.15526491e-02, -2.62309145e-02, 6.65711761e-02, -1.14274701e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.14274701e-09, 8.28137112e+00, 1.14274701e-09, 2.16773913e-07, -8.28137112e+00, 1.22015178e-03, 1.14274701e-09, 2.12189376e-01, -2.07167730e-01, 8.28137112e+00, 8.28137112e+00, -3.70255042e-17, 4.60639775e-01, 3.53839598e-04, 4.60639775e-01, 0.00000000e+00, 0.00000000e+00, -4.60639775e-01, 4.60639775e-01, 4.60639775e-01, 5.18070529e-08, 1.25061872e-08, -4.60639775e-01, 0.00000000e+00, 1.30622983e+00, -1.30622983e+00, 0.00000000e+00, 0.00000000e+00, 6.38133606e+02, 6.28441162e+02, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03
15, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 1630, 2.54659921e-01, 3.57142735e+00, 1.00094974e+00, 2.55329744e-03, -2.33255967e-04, -2.54262052e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.42386360e+01, 3.20504532e+01, 4.08581458e-03, 1.00000000e+00, 1.00000000e+00, 8.25539875e+00, -6.53510243e-02, 8.25514030e+00, 2.16773913e-07, 1.00000000e+00, 0.00000000e+00, 7.15526491e-02, -2.62309145e-02, 6.65711761e-02, -1.14274701e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.14274701e-09, 8.28137112e+00, 1.14274701e-09, 2.16773913e-07, -8.28137112e+00, 1.22015178e-03, 1.14274701e-09, 2.12189376e-01, -2.07167730e-01, 8.28137112e+00, 8.28137112e+00, -3.70255042e-17, 4.60639775e-01, 3.53839598e-04, 4.60639775e-01, 0.00000000e+00, 0.00000000e+00, -4.60639775e-01, 4.60639775e-01, 4.60639775e-01, 5.18070529e-08, 1.25061872e-08, -4.60639775e-01, 0.00000000e+00, 1.30622983e+00, -1.30622983e+00, 0.00000000e+00, 0.00000000e+00, 6.38133606e+02, 6.28441162e+02, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03
16, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 1579, 2.53966510e-01, 3.57142735e+00, 1.00063086e+00, 2.75922450e-03, -2.32476508e-04, -2.74941348e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.53967495e+01, 3.20170670e+01, 4.07044124e-03, 1.00000000e+00, 1.00000000e+00, 8.20079613e+00, -4.20013890e-02, 8.20068836e+00, -3.61949759e-08, 1.00000000e+00, 0.00000000e+00, 5.43715097e-02, -2.46987473e-02, 4.84379269e-02, -1.13109300e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13109300e-09, 8.22538757e+00, 1.13109300e-09, -3.61949759e-08, -8.22538757e+00, 6.43653795e-03, 1.13109300e-09, 2.00512275e-01, -1.74177408e-01, 8.22538757e+00, 8.22538757e+00, 3.68628739e-17, 4.47774410e-01, 2.98563449e-04, 4.47774410e-01, 0.00000000e+00, 0.00000000e+00, -4.47774410e-01, 4.47774410e-01, 4.47774410e-01, 1.67989569e-08, -1.89028082e-09, -4.47774410e-01, 0.00000000e+00, 1.30187130e+00, -1.30187130e+00, 0.00000000e+00, 0.00000000e+00, 6.36564636e+02, 6.26791565e+02, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03
17, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 738, 2.53966510e-01, 3.57142735e+00, 1.00063086e+00, 2.75922450e-03, -2.32476508e-04, -2.74941348e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.53967495e+01, 3.20170670e+01, 4.07044124e-03, 1.00000000e+00, 1.00000000e+00, 8.20079613e+00, -4.20013890e-02, 8.20068836e+00, -3.61949759e-08, 1.00000000e+00, 0.00000000e+00, 5.43715097e-02, -2.46987473e-02, 4.84379269e-02, -1.13109300e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.13109300e-09, 8.22538757e+00, 1.13109300e-09, -3.61949759e-08, -8.22538757e+00, 6.43653795e-03, 1.13109300e-09, 2.00512275e-01, -1.74177408e-01, 8.22538757e+00, 8.22538757e+00, 3.68628739e-17, 4.47774410e-01, 2.98563449e-04, 4.47774410e-01, 0.00000000e+00, 0.00000000e+00, -4.47774410e-01, 4.47774410e-01, 4.47774410e-01, 1.67989569e-08, -1.89028082e-09, -4.47774410e-01, 0.00000000e+00, 1.30187130e+00, -1.30187130e+00, 0.00000000e+00, 0.00000000e+00, 6.36564636e+02, 6.26791565e+02, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03
18, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 790, 2.53365308e-01, 3.57142735e+00, 1.00047791e+00, 2.91915354e-03, -2.32029066e-04, -2.90991762e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.62955475e+01, 3.19809132e+01, 4.05621435e-03, 1.00000000e+00, 1.00000000e+00, 8.15577221e+00, -1.84980799e-02, 8.15575123e+00, -3.65627528e-08, 1.00000000e+00, 0.00000000e+00, 3.93248238e-02, -2.42694933e-02, 3.09424214e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.18002033e+00, 0.00000000e+00, -3.65627528e-08, -8.18002033e+00, 1.24443416e-02, 0.00000000e+00, 1.97363585e-01, -1.46689743e-01, 8.18002033e+00, 8.18002033e+00, 1.82145965e-17, 4.44212615e-01, 2.84676789e-04, 4.44212615e-01, 0.00000000e+00, 0.00000000e+00, -4.44212615e-01, 4.44212615e-01, 4.44212615e-01, -2.54634402e-09, -1.99720884e-09, -4.44212615e-01, 0.00000000e+00, 1.29936349e+00, -1.29936349e+00, 0.00000000e+00, 0.00000000e+00, 6.35598145e+02, 6.25385986e+02, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03
19, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1631, 2.53365308e-01, 3.57142735e+00, 1.00047791e+00, 2.91915354e-03, -2.32029066e-04, -2.90991762e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.62955475e+01, 3.19809132e+01, 4.05621435e-03, 1.00000000e+00, 1.00000000e+00, 8.15577221e+00, -1.84980799e-02, 8.15575123e+00, -3.65627528e-08, 1.00000000e+00, 0.00000000e+00, 3.93248238e-02, -2.42694933e-02, 3.09424214e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.18002033e+00, 0.00000000e+00, -3.65627528e-08, -8.18002033e+00, 1.24443416e-02, 0.00000000e+00, 1.97363585e-01, -1.46689743e-01, 8.18002033e+00, 8.18002033e+00, 1.82145965e-17, 4.44212615e-01, 2.84676789e-04, 4.44212615e-01, 0.00000000e+00, 0.00000000e+00, -4.44212615e-01, 4.44212615e-01, 4.44212615e-01, -2.54634402e-09, -1.99720884e-09, -4.44212615e-01, 0.00000000e+00, 1.29936349e+00, -1.29936349e+00, 0.00000000e+00, 0.00000000e+00, 6.35598145e+02, 6.25385986e+02, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03
20, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1578, 2.52867222e-01, 3.57143331e+00, 1.00031352e+00, 3.03334300e-03, -2.31921382e-04, -3.02446401e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.69369812e+01, 3.19480705e+01, 4.04408015e-03, 1.00000000e+00, 1.00000000e+00, 8.12099838e+00, 5.06598642e-03, 8.12099648e+00, 2.92849904e-07, 1.00000000e+00, 0.00000000e+00, 2.75598317e-02, -2.40801387e-02, 1.34048974e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14507675e+00, 0.00000000e+00, 2.92849904e-07, -8.14507675e+00, 1.84708834e-02, 0.00000000e+00, 1.95622623e-01, -1.20673403e-01, 8.14507675e+00, 8.14507675e+00, 1.82145965e-17, 4.42196041e-01, 2.77143117e-04, 4.42196041e-01, 0.00000000e+00, 0.00000000e+00, -4.42196041e-01, 4.42196041e-01, 4.42196041e-01, 8.87369200e-09, 1.59404223e-08, -4.42196041e-01, 0.00000000e+00, 1.29875839e+00, -1.29875839e+00, 0.00000000e+00, 0.00000000e+00, 6.35198853e+02, 6.24247437e+02, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03
21, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 737, 2.52867222e-01, 3.57143331e+00, 1.00031352e+00, 3.03334300e-03, -2.31921382e-04, -3.02446401e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.69369812e+01, 3.19480705e+01, 4.04408015e-03, 1.00000000e+00, 1.00000000e+00, 8.12099838e+00, 5.06598642e-03, 8.12099648e+00, 2.92849904e-07, 1.00000000e+00, 0.00000000e+00, 2.75598317e-02, -2.40801387e-02, 1.34048974e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 8.14507675e+00, 0.00000000e+00, 2.92849904e-07, -8.14507675e+00, 1.84708834e-02, 0.00000000e+00, 1.95622623e-01, -1.20673403e-01, 8.14507675e+00, 8.14507675e+00, 1.82145965e-17, 4.42196041e-01, 2.77143117e-04, 4.42196041e-01, 0.00000000e+00, 0.00000000e+00, -4.42196041e-01, 4.42196041e-01, 4.42196041e-01, 8.87369200e-09, 1.59404223e-08, -4.42196041e-01, 0.00000000e+00, 1.29875839e+00, -1.29875839e+00, 0.00000000e+00, 0.00000000e+00, 6.35198853e+02, 6.24247437e+02, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03
22, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 791, 2.52564341e-01, 3.57143331e+00, 1.00023818e+00, 3.10131186e-03, -2.32249367e-04, -3.09260329e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.73185883e+01, 3.19320316e+01, 4.03721211e-03, 1.00000000e+00, 1.00000000e+00, 8.09673023e+00, 2.93663144e-02, 8.09667683e+00, 3.33153594e-08, 1.00000000e+00, 0.00000000e+00, 2.45303120e-02, -2.41169203e-02, -4.48446302e-03, 4.28438202e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28438202e-10, 8.12079334e+00, -4.28438202e-10, 3.33153594e-08, -8.12079334e+00, 2.48818509e-02, -4.28438202e-10, 1.95135206e-01, -9.43946615e-02, 8.12079334e+00, 8.12079334e+00, 0.00000000e+00, 4.41565901e-01, 2.74978403e-04, 4.41565901e-01, 0.00000000e+00, 0.00000000e+00, -4.41565901e-01, 4.41565901e-01, 4.41565901e-01, -8.18780865e-09, 1.84660609e-09, -4.41565901e-01, 0.00000000e+00, 1.30059719e+00, -1.30059719e+00, 0.00000000e+00, 0.00000000e+00, 6.35472656e+02, 6.23588562e+02, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03
23, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1632, 2.52564341e-01, 3.57143331e+00, 1.00023818e+00, 3.10131186e-03, -2.32249367e-04, -3.09260329e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.73185883e+01, 3.19320316e+01, 4.03721211e-03, 1.00000000e+00, 1.00000000e+00, 8.09673023e+00, 2.93663144e-02, 8.09667683e+00, 3.33153594e-08, 1.00000000e+00, 0.00000000e+00, 2.45303120e-02, -2.41169203e-02, -4.48446302e-03, 4.28438202e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.28438202e-10, 8.12079334e+00, -4.28438202e-10, 3.33153594e-08, -8.12079334e+00, 2.48818509e-02, -4.28438202e-10, 1.95135206e-01, -9.43946615e-02, 8.12079334e+00, 8.12079334e+00, 0.00000000e+00, 4.41565901e-01, 2.74978403e-04, 4.41565901e-01, 0.00000000e+00, 0.00000000e+00, -4.41565901e-01, 4.41565901e-01, 4.41565901e-01, -8.18780865e-09, 1.84660609e-09, -4.41565901e-01, 0.00000000e+00, 1.30059719e+00, -1.30059719e+00, 0.00000000e+00, 0.00000000e+00, 6.35472656e+02, 6.23588562e+02, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03
24, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1577, 2.52472281e-01, 3.57142735e+00, 1.00015819e+00, 3.12314485e-03, -2.33038096e-04, -3.11443838e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.74408646e+01, 3.19372253e+01, 4.03640186e-03, 1.00000000e+00, 1.00000000e+00, 8.08306980e+00, 5.39394617e-02, 8.08288956e+00, -2.53042771e-07, 1.00000000e+00, 0.00000000e+00, 3.38421650e-02, -2.48004850e-02, -2.30266806e-02, 4.24221852e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.24221852e-10, 8.10768986e+00, -4.24221852e-10, -2.53042771e-07, -8.10768986e+00, 3.09127811e-02, -4.24221852e-10, 1.99217543e-01, -7.41850808e-02, 8.10768986e+00, 8.10768986e+00, -3.64291930e-17, 4.46070224e-01, 2.92481098e-04, 4.46070224e-01, 0.00000000e+00, 0.00000000e+00, -4.46070224e-01, 4.46070224e-01, 4.46070224e-01, 5.36893374e-09, -1.40004941e-08, -4.46070224e-01, 0.00000000e+00, 1.30501413e+00, -1.30501413e+00, 0.00000000e+00, 0.00000000e+00, 6.36424805e+02, 6.23444214e+02, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03
25, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 736, 2.52472281e-01, 3.57142735e+00, 1.00015819e+00, 3.12314485e-03, -2.33038096e-04, -3.11443838e-03, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.74408646e+01, 3.19372253e+01, 4.03640186e-03, 1.00000000e+00, 1.00000000e+00, 8.08306980e+00, 5.39394617e-02, 8.08288956e+00, -2.53042771e-07, 1.00000000e+00, 0.00000000e+00, 3.38421650e-02, -2.48004850e-02, -2.30266806e-02, 4.24221852e-10, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 4.24221852e-10, 8.10768986e+00, -4.24221852e-10, -2.53042771e-07, -8.10768986e+00, 3.09127811e-02, -4.24221852e-10, 1.99217543e-01, -7.41850808e-02, 8.10768986e+00, 8.10768986e+00, -3.64291930e-17, 4.46070224e-01, 2.92481098e-04, 4.46070224e-01, 0.00000000e+00, 0.00000000e+00, -4.46070224e-01, 4.46070224e-01, 4.46070224e-01, 5.36893374e-09, -1.40004941e-08, -4.46070224e-01, 0.00000000e+00, 1.30501413e+00, -1.30501413e+00, 0.00000000e+00, 0.00000000e+00, 6.36424805e+02, 6.23444214e+02, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03
