
[Name]
moving_wall

[Data]
Node Number, X [ m ], Y [ m ], Z [ m ], Approximated Mass Flow [ kg s^-1 ], Area [ m^2 ], Connectivity Number, Density [ kg m^-3 ], Domain Node Number [  ], Eddy Viscosity [ Pa s ], Edge Length Ratio, Element Volume Ratio, Force [ N ], Force X [ N ], Force Y [ N ], Force Z [ N ], Heat Flux [ W m^-2 ], Interpolated Mass Flow [ kg s^-1 ], Length [ m ], Mass Flow [ kg s^-1 ], Mass Flux [ kg s^-1 m^-2 ], Maximum Face Angle [ degree ], Minimum Face Angle [ degree ], Normal, Normal X, Normal Y, Normal Z, Pressure [ Pa ], Specific Dissipation Rate [ s^-1 ], Turbulence Kinetic Energy [ m^2 s^-2 ], Velocity [ m s^-1 ], Velocity u [ m s^-1 ], Velocity u.Gradient [ s^-1 ], Velocity u.Gradient X [ s^-1 ], Velocity u.Gradient Y [ s^-1 ], Velocity u.Gradient Z [ s^-1 ], Velocity u_Scalar [ m s^-1 ], Velocity v [ m s^-1 ], Velocity v.Gradient [ s^-1 ], Velocity v.Gradient X [ s^-1 ], Velocity v.Gradient Y [ s^-1 ], Velocity v.Gradient Z [ s^-1 ], Velocity v_Scalar [ m s^-1 ], Velocity w [ m s^-1 ], Velocity w.Gradient [ s^-1 ], Velocity w.Gradient X [ s^-1 ], Velocity w.Gradient Y [ s^-1 ], Velocity w.Gradient Z [ s^-1 ], Velocity.Absolute Helicity [ m s^-2 ], Velocity.Curl [ s^-1 ], Velocity.Curl X [ s^-1 ], Velocity.Curl Y [ s^-1 ], Velocity.Curl Z [ s^-1 ], Velocity.Divergence [ s^-1 ], Velocity.Helicity [ m s^-2 ], Velocity.Invariant Q [ s^-2 ], Velocity.Lambda 2 [ s^-2 ], Velocity.Normal Eigen Helicity [ s^-1 ], Velocity.Real Eigen Helicity [ s^-1 ], Velocity.Real Eigenvalue [ s^-1 ], Velocity.Stretched Swirling Strength, Velocity.Swirling Discriminant [ s^-6 ], Velocity.Swirling Normal [ s^-1 ], Velocity.Swirling Normal X [ s^-1 ], Velocity.Swirling Normal Y [ s^-1 ], Velocity.Swirling Normal Z [ s^-1 ], Velocity.Swirling Strength [ s^-1 ], Velocity.Swirling Vector [ s^-1 ], Velocity.Swirling Vector X [ s^-1 ], Velocity.Swirling Vector Y [ s^-1 ], Velocity.Swirling Vector Z [ s^-1 ], Volume [ m^3 ], Wall Shear [ Pa ], Wall Shear X [ Pa ], Wall Shear Y [ Pa ], Wall Shear Z [ Pa ], Wall Yplus, Wall Ystar, X [ m ], Y [ m ], Z [ m ]
10, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 788, 7.15584755e-01, 3.57143927e+00, 1.00188887e+00, 1.57065783e-02, -1.77809165e-03, -1.56056080e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -8.73914566e+01, 8.75910187e+01, 3.13914828e-02, 3.00000000e+00, 3.00000000e+00, 2.54162693e+01, -3.49417180e-01, 2.54138680e+01, -1.17209800e-06, 3.00000000e+00, 0.00000000e+00, 3.37474018e-01, -1.15182146e-01, 3.17209363e-01, -9.14460241e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.74338063e-08, 2.55290508e+01, 9.14460241e-09, -1.17209800e-06, -2.55290508e+01, -3.22078168e-02, 2.74338063e-08, 2.81638551e+00, -2.40831757e+00, 2.55290508e+01, 2.55290508e+01, -1.47451495e-16, 1.67813170e+00, 8.27318072e-01, 1.67813170e+00, 0.00000000e+00, 0.00000000e+00, -1.67813170e+00, 1.67813170e+00, 1.67813170e+00, -8.30613587e-08, -7.85381360e-08, -1.67813170e+00, 0.00000000e+00, 9.95731926e+00, -9.95731926e+00, 0.00000000e+00, 0.00000000e+00, 1.76660413e+03, 1.72868433e+03, 1.13812041e+00, 1.00000000e+00, 4.99999942e-03
11, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1629, 7.15584755e-01, 3.57143927e+00, 1.00188887e+00, 1.57065783e-02, -1.77809165e-03, -1.56056080e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05785370e+01, 8.94214630e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -8.73914566e+01, 8.75910187e+01, 3.13914828e-02, 3.00000000e+00, 3.00000000e+00, 2.54162693e+01, -3.49417180e-01, 2.54138680e+01, -1.17209800e-06, 3.00000000e+00, 0.00000000e+00, 3.37474018e-01, -1.15182146e-01, 3.17209363e-01, -9.14460241e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.74338063e-08, 2.55290508e+01, 9.14460241e-09, -1.17209800e-06, -2.55290508e+01, -3.22078168e-02, 2.74338063e-08, 2.81638551e+00, -2.40831757e+00, 2.55290508e+01, 2.55290508e+01, -1.47451495e-16, 1.67813170e+00, 8.27318072e-01, 1.67813170e+00, 0.00000000e+00, 0.00000000e+00, -1.67813170e+00, 1.67813170e+00, 1.67813170e+00, -8.30613587e-08, -7.85381360e-08, -1.67813170e+00, 0.00000000e+00, 9.95731926e+00, -9.95731926e+00, 0.00000000e+00, 0.00000000e+00, 1.76660413e+03, 1.72868433e+03, 1.13812041e+00, 1.00000000e+00, -4.99999942e-03
12, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1580, 7.12255716e-01, 3.57143927e+00, 1.00126231e+00, 1.80732515e-02, -1.76548434e-03, -1.79868136e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.00726219e+02, 8.74635773e+01, 3.12000085e-02, 3.00000000e+00, 3.00000000e+00, 2.52177849e+01, -2.60200083e-01, 2.52164440e+01, -1.30277692e-06, 3.00000000e+00, 0.00000000e+00, 2.55225301e-01, -8.43361393e-02, 2.40888700e-01, 9.57735002e-11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.87320501e-10, 2.53007793e+01, -9.57735002e-11, -1.30277692e-06, -2.53007793e+01, -1.93113834e-02, -2.87320501e-10, 2.06397820e+00, -1.82107568e+00, 2.53007793e+01, 2.53007793e+01, -7.37257477e-17, 1.43662274e+00, 3.25635672e-01, 1.43662274e+00, 0.00000000e+00, 0.00000000e+00, -1.43662274e+00, 1.43662274e+00, 1.43662274e+00, -2.20116945e-07, -7.64926824e-08, -1.43662274e+00, 0.00000000e+00, 9.88671780e+00, -9.88671780e+00, 0.00000000e+00, 0.00000000e+00, 1.75755286e+03, 1.72072229e+03, 1.10240602e+00, 1.00000000e+00, -4.99999942e-03
13, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 739, 7.12255716e-01, 3.57143927e+00, 1.00126231e+00, 1.80732515e-02, -1.76548434e-03, -1.79868136e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05794601e+01, 8.94205399e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.00726219e+02, 8.74635773e+01, 3.12000085e-02, 3.00000000e+00, 3.00000000e+00, 2.52177849e+01, -2.60200083e-01, 2.52164440e+01, -1.30277692e-06, 3.00000000e+00, 0.00000000e+00, 2.55225301e-01, -8.43361393e-02, 2.40888700e-01, 9.57735002e-11, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.87320501e-10, 2.53007793e+01, -9.57735002e-11, -1.30277692e-06, -2.53007793e+01, -1.93113834e-02, -2.87320501e-10, 2.06397820e+00, -1.82107568e+00, 2.53007793e+01, 2.53007793e+01, -7.37257477e-17, 1.43662274e+00, 3.25635672e-01, 1.43662274e+00, 0.00000000e+00, 0.00000000e+00, -1.43662274e+00, 1.43662274e+00, 1.43662274e+00, -2.20116945e-07, -7.64926824e-08, -1.43662274e+00, 0.00000000e+00, 9.88671780e+00, -9.88671780e+00, 0.00000000e+00, 0.00000000e+00, 1.75755286e+03, 1.72072229e+03, 1.10240602e+00, 1.00000000e+00, 4.99999942e-03
14, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 789, 7.09714234e-01, 3.57142735e+00, 1.00094974e+00, 2.00077333e-02, -1.75684679e-03, -1.99304502e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.11610214e+02, 8.73486023e+01, 3.10478527e-02, 3.00000000e+00, 3.00000000e+00, 2.50451031e+01, -1.81430846e-01, 2.50444450e+01, 1.17017294e-06, 3.00000000e+00, 0.00000000e+00, 1.97531745e-01, -7.24009871e-02, 1.83784887e-01, 9.04792241e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.71437663e-08, 2.51168461e+01, -9.04792241e-09, 1.17017294e-06, -2.51168461e+01, 2.35404074e-03, -2.71437663e-08, 1.77989829e+00, -1.75049973e+00, 2.51168461e+01, 2.51168461e+01, 0.00000000e+00, 1.33412778e+00, 2.08843738e-01, 1.33412778e+00, 0.00000000e+00, 0.00000000e+00, -1.33412778e+00, 1.33412778e+00, 1.33412778e+00, -8.64991012e-09, 6.22729246e-08, -1.33412778e+00, 0.00000000e+00, 9.83831501e+00, -9.83831501e+00, 0.00000000e+00, 0.00000000e+00, 1.75130640e+03, 1.71466260e+03, 1.06669176e+00, 1.00000000e+00, 4.99999942e-03
15, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571921e-04, 2.00000000e+00, 9.98200012e+02, 1630, 7.09714234e-01, 3.57142735e+00, 1.00094974e+00, 2.00077333e-02, -1.75684679e-03, -1.99304502e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05801926e+01, 8.94198074e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.11610214e+02, 8.73486023e+01, 3.10478527e-02, 3.00000000e+00, 3.00000000e+00, 2.50451031e+01, -1.81430846e-01, 2.50444450e+01, 1.17017294e-06, 3.00000000e+00, 0.00000000e+00, 1.97531745e-01, -7.24009871e-02, 1.83784887e-01, 9.04792241e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.71437663e-08, 2.51168461e+01, -9.04792241e-09, 1.17017294e-06, -2.51168461e+01, 2.35404074e-03, -2.71437663e-08, 1.77989829e+00, -1.75049973e+00, 2.51168461e+01, 2.51168461e+01, 0.00000000e+00, 1.33412778e+00, 2.08843738e-01, 1.33412778e+00, 0.00000000e+00, 0.00000000e+00, -1.33412778e+00, 1.33412778e+00, 1.33412778e+00, -8.64991012e-09, 6.22729246e-08, -1.33412778e+00, 0.00000000e+00, 9.83831501e+00, -9.83831501e+00, 0.00000000e+00, 0.00000000e+00, 1.75130640e+03, 1.71466260e+03, 1.06669176e+00, 1.00000000e+00, -4.99999942e-03
16, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 1579, 7.07624257e-01, 3.57142735e+00, 1.00063086e+00, 2.15585828e-02, -1.75070937e-03, -2.14873794e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.20329590e+02, 8.72335892e+01, 3.09156813e-02, 3.00000000e+00, 3.00000000e+00, 2.48985252e+01, -1.17229752e-01, 2.48982506e+01, 1.01198077e-06, 3.00000000e+00, 0.00000000e+00, 1.49891451e-01, -6.78698868e-02, 1.33645520e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.49661198e+01, 0.00000000e+00, 1.01198077e-06, -2.49661198e+01, 1.64157674e-02, 0.00000000e+00, 1.67417419e+00, -1.47022414e+00, 2.49661198e+01, 2.49661198e+01, 0.00000000e+00, 1.29387283e+00, 1.73788369e-01, 1.29387283e+00, 0.00000000e+00, 0.00000000e+00, -1.29387283e+00, 1.29387283e+00, 1.29387283e+00, 1.04524389e-07, 5.30811519e-08, -1.29387283e+00, 0.00000000e+00, 9.80399418e+00, -9.80399418e+00, 0.00000000e+00, 0.00000000e+00, 1.74686780e+03, 1.70969763e+03, 1.03097749e+00, 1.00000000e+00, -4.99999942e-03
17, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03, null, 1.78571034e-04, 2.00000000e+00, 9.98200012e+02, 738, 7.07624257e-01, 3.57142735e+00, 1.00063086e+00, 2.15585828e-02, -1.75070937e-03, -2.14873794e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05805588e+01, 8.94194412e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.20329590e+02, 8.72335892e+01, 3.09156813e-02, 3.00000000e+00, 3.00000000e+00, 2.48985252e+01, -1.17229752e-01, 2.48982506e+01, 1.01198077e-06, 3.00000000e+00, 0.00000000e+00, 1.49891451e-01, -6.78698868e-02, 1.33645520e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.49661198e+01, 0.00000000e+00, 1.01198077e-06, -2.49661198e+01, 1.64157674e-02, 0.00000000e+00, 1.67417419e+00, -1.47022414e+00, 2.49661198e+01, 2.49661198e+01, 0.00000000e+00, 1.29387283e+00, 1.73788369e-01, 1.29387283e+00, 0.00000000e+00, 0.00000000e+00, -1.29387283e+00, 1.29387283e+00, 1.29387283e+00, 1.04524389e-07, 5.30811519e-08, -1.29387283e+00, 0.00000000e+00, 9.80399418e+00, -9.80399418e+00, 0.00000000e+00, 0.00000000e+00, 1.74686780e+03, 1.70969763e+03, 1.03097749e+00, 1.00000000e+00, 4.99999942e-03
18, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 790, 7.05748141e-01, 3.57142735e+00, 1.00047791e+00, 2.27620862e-02, -1.74671819e-03, -2.26949677e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.27091888e+02, 8.71043854e+01, 3.07880491e-02, 3.00000000e+00, 3.00000000e+00, 2.47776814e+01, -5.28721958e-02, 2.47776260e+01, -1.44787350e-07, 3.00000000e+00, 0.00000000e+00, 1.08306408e-01, -6.63891882e-02, 8.55730921e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.48440151e+01, 0.00000000e+00, -1.44787350e-07, -2.48440151e+01, 3.27008963e-02, 0.00000000e+00, 1.64044201e+00, -1.23586118e+00, 2.48440151e+01, 2.48440151e+01, 3.64291930e-17, 1.28069305e+00, 1.63473785e-01, 1.28069305e+00, 0.00000000e+00, 0.00000000e+00, -1.28069305e+00, 1.28069305e+00, 1.28069305e+00, -9.67279590e-09, -7.50433315e-09, -1.28069305e+00, 0.00000000e+00, 9.78162766e+00, -9.78162766e+00, 0.00000000e+00, 0.00000000e+00, 1.74390503e+03, 1.70526794e+03, 9.95263219e-01, 1.00000000e+00, 4.99999942e-03
19, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1631, 7.05748141e-01, 3.57142735e+00, 1.00047791e+00, 2.27620862e-02, -1.74671819e-03, -2.26949677e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05809326e+01, 8.94190750e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.27091888e+02, 8.71043854e+01, 3.07880491e-02, 3.00000000e+00, 3.00000000e+00, 2.47776814e+01, -5.28721958e-02, 2.47776260e+01, -1.44787350e-07, 3.00000000e+00, 0.00000000e+00, 1.08306408e-01, -6.63891882e-02, 8.55730921e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.48440151e+01, 0.00000000e+00, -1.44787350e-07, -2.48440151e+01, 3.27008963e-02, 0.00000000e+00, 1.64044201e+00, -1.23586118e+00, 2.48440151e+01, 2.48440151e+01, 3.64291930e-17, 1.28069305e+00, 1.63473785e-01, 1.28069305e+00, 0.00000000e+00, 0.00000000e+00, -1.28069305e+00, 1.28069305e+00, 1.28069305e+00, -9.67279590e-09, -7.50433315e-09, -1.28069305e+00, 0.00000000e+00, 9.78162766e+00, -9.78162766e+00, 0.00000000e+00, 0.00000000e+00, 1.74390503e+03, 1.70526794e+03, 9.95263219e-01, 1.00000000e+00, -4.99999942e-03
20, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 1578, 7.04088509e-01, 3.57143331e+00, 1.00031352e+00, 2.36216784e-02, -1.74487673e-03, -2.35571451e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.31919876e+02, 8.69745483e+01, 3.06698773e-02, 3.00000000e+00, 3.00000000e+00, 2.46844177e+01, 1.13426717e-02, 2.46844158e+01, -1.16995034e-06, 3.00000000e+00, 0.00000000e+00, 7.56299347e-02, -6.55795038e-02, 3.76724787e-02, 4.57011851e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37103555e-08, 2.47499962e+01, -4.57011851e-09, -1.16995034e-06, -2.47499962e+01, 4.90151495e-02, -1.37103555e-08, 1.61921906e+00, -1.01466942e+00, 2.47499962e+01, 2.47499962e+01, 3.81639165e-17, 1.27224934e+00, 1.57178059e-01, 1.27224934e+00, 0.00000000e+00, 0.00000000e+00, -1.27224934e+00, 1.27224934e+00, 1.27224934e+00, -1.23267853e-07, -6.02432877e-08, -1.27224934e+00, 0.00000000e+00, 9.77129936e+00, -9.77129936e+00, 0.00000000e+00, 0.00000000e+00, 1.74229541e+03, 1.70137769e+03, 9.59548950e-01, 1.00000000e+00, -4.99999942e-03
21, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571616e-04, 2.00000000e+00, 9.98200012e+02, 737, 7.04088509e-01, 3.57143331e+00, 1.00031352e+00, 2.36216784e-02, -1.74487673e-03, -2.35571451e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05811157e+01, 8.94188919e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.31919876e+02, 8.69745483e+01, 3.06698773e-02, 3.00000000e+00, 3.00000000e+00, 2.46844177e+01, 1.13426717e-02, 2.46844158e+01, -1.16995034e-06, 3.00000000e+00, 0.00000000e+00, 7.56299347e-02, -6.55795038e-02, 3.76724787e-02, 4.57011851e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.37103555e-08, 2.47499962e+01, -4.57011851e-09, -1.16995034e-06, -2.47499962e+01, 4.90151495e-02, -1.37103555e-08, 1.61921906e+00, -1.01466942e+00, 2.47499962e+01, 2.47499962e+01, 3.81639165e-17, 1.27224934e+00, 1.57178059e-01, 1.27224934e+00, 0.00000000e+00, 0.00000000e+00, -1.27224934e+00, 1.27224934e+00, 1.27224934e+00, -1.23267853e-07, -6.02432877e-08, -1.27224934e+00, 0.00000000e+00, 9.77129936e+00, -9.77129936e+00, 0.00000000e+00, 0.00000000e+00, 1.74229541e+03, 1.70137769e+03, 9.59548950e-01, 1.00000000e+00, 4.99999942e-03
22, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 791, 7.02881694e-01, 3.57143331e+00, 1.00023818e+00, 2.41347123e-02, -1.74586999e-03, -2.40714829e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.34800385e+02, 8.68796997e+01, 3.05839702e-02, 3.00000000e+00, 3.00000000e+00, 2.46193409e+01, 7.73175731e-02, 2.46192188e+01, -1.23150528e-06, 3.00000000e+00, 0.00000000e+00, 6.63229451e-02, -6.54162094e-02, -1.09294457e-02, 9.23776255e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.77132877e-08, 2.46846352e+01, -9.23776255e-09, -1.23150528e-06, -2.46846352e+01, 6.63881302e-02, -2.77132877e-08, 1.60965085e+00, -7.92401493e-01, 2.46846352e+01, 2.46846352e+01, 7.28583860e-17, 1.26828587e+00, 1.54359713e-01, 1.26828587e+00, 0.00000000e+00, 0.00000000e+00, -1.26828587e+00, 1.26828587e+00, 1.26828587e+00, -1.68590034e-07, -6.29128749e-08, -1.26828587e+00, 0.00000000e+00, 9.77687740e+00, -9.77687740e+00, 0.00000000e+00, 0.00000000e+00, 1.74231091e+03, 1.69858313e+03, 9.23834622e-01, 1.00000000e+00, 4.99999942e-03
23, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1632, 7.02881694e-01, 3.57143331e+00, 1.00023818e+00, 2.41347123e-02, -1.74586999e-03, -2.40714829e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813980e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.34800385e+02, 8.68796997e+01, 3.05839702e-02, 3.00000000e+00, 3.00000000e+00, 2.46193409e+01, 7.73175731e-02, 2.46192188e+01, -1.23150528e-06, 3.00000000e+00, 0.00000000e+00, 6.63229451e-02, -6.54162094e-02, -1.09294457e-02, 9.23776255e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 2.77132877e-08, 2.46846352e+01, -9.23776255e-09, -1.23150528e-06, -2.46846352e+01, 6.63881302e-02, -2.77132877e-08, 1.60965085e+00, -7.92401493e-01, 2.46846352e+01, 2.46846352e+01, 7.28583860e-17, 1.26828587e+00, 1.54359713e-01, 1.26828587e+00, 0.00000000e+00, 0.00000000e+00, -1.26828587e+00, 1.26828587e+00, 1.26828587e+00, -1.68590034e-07, -6.29128749e-08, -1.26828587e+00, 0.00000000e+00, 9.77687740e+00, -9.77687740e+00, 0.00000000e+00, 0.00000000e+00, 1.74231091e+03, 1.69858313e+03, 9.23834622e-01, 1.00000000e+00, -4.99999942e-03
24, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 1577, 7.02182651e-01, 3.57142735e+00, 1.00015819e+00, 2.43027695e-02, -1.74989901e-03, -2.42396891e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.35742340e+02, 8.68334503e+01, 3.05373278e-02, 3.00000000e+00, 3.00000000e+00, 2.45826664e+01, 1.43715560e-01, 2.45822468e+01, -7.24005247e-08, 3.00000000e+00, 0.00000000e+00, 9.06985626e-02, -6.70577958e-02, -6.10694736e-02, 4.66644012e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39993208e-08, 2.46493053e+01, -4.66644012e-09, -7.24005247e-08, -2.46493053e+01, 8.26460868e-02, -1.39993208e-08, 1.63965464e+00, -6.23161912e-01, 2.46493053e+01, 2.46493053e+01, -7.28583860e-17, 1.27982306e+00, 1.63095087e-01, 1.27982306e+00, 0.00000000e+00, 0.00000000e+00, -1.27982306e+00, 1.27982306e+00, 1.27982306e+00, -8.60863238e-08, -3.26609362e-09, -1.27982306e+00, 0.00000000e+00, 9.79944038e+00, -9.79944038e+00, 0.00000000e+00, 0.00000000e+00, 1.74397522e+03, 1.69701013e+03, 8.88120353e-01, 1.00000000e+00, -4.99999942e-03
25, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03, null, 1.78571325e-04, 2.00000000e+00, 9.98200012e+02, 736, 7.02182651e-01, 3.57142735e+00, 1.00015819e+00, 2.43027695e-02, -1.74989901e-03, -2.42396891e-02, 0.00000000e+00, null, null, 0.00000000e+00, null, 0.00000000e+00, 9.05813904e+01, 8.94186096e+01, 1.00000000e+00, 0.00000000e+00, 1.00000000e+00, 0.00000000e+00, -1.35742340e+02, 8.68334503e+01, 3.05373278e-02, 3.00000000e+00, 3.00000000e+00, 2.45826664e+01, 1.43715560e-01, 2.45822468e+01, -7.24005247e-08, 3.00000000e+00, 0.00000000e+00, 9.06985626e-02, -6.70577958e-02, -6.10694736e-02, 4.66644012e-09, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.39993208e-08, 2.46493053e+01, -4.66644012e-09, -7.24005247e-08, -2.46493053e+01, 8.26460868e-02, -1.39993208e-08, 1.63965464e+00, -6.23161912e-01, 2.46493053e+01, 2.46493053e+01, -7.28583860e-17, 1.27982306e+00, 1.63095087e-01, 1.27982306e+00, 0.00000000e+00, 0.00000000e+00, -1.27982306e+00, 1.27982306e+00, 1.27982306e+00, -8.60863238e-08, -3.26609362e-09, -1.27982306e+00, 0.00000000e+00, 9.79944038e+00, -9.79944038e+00, 0.00000000e+00, 0.00000000e+00, 1.74397522e+03, 1.69701013e+03, 8.88120353e-01, 1.00000000e+00, 4.99999942e-03
